start,end,text
0.0,2.0,どうもー、こんばんはー
4.0,6.0,帰ってきましたー
7.0,10.0,30分一枠やってお風呂入って寝まーす
11.0,13.0,お願いしまーす
16.0,18.0,今回の目標は
19.0,21.0,えー、配信を楽しむということで
22.0,23.0,一つ
24.0,27.0,それを心がけてやっていこうかなと思います
27.0,29.0,何にもない別に
29.0,31.0,平然と
31.0,33.0,当たり前のように
33.0,35.0,やっていこうと思います
35.0,37.0,30分で楽しめるかよ
37.0,39.0,まあ30分で楽しめるだけ楽しめる
39.0,41.0,楽しむと
47.0,49.0,まだお風呂入ってないんでね私
50.0,52.0,ちょっとお風呂前に
52.0,54.0,やっていこうかなと
54.0,55.0,なんでここでやってんの
55.0,57.0,なんか本コミバンされちゃってさ俺
58.0,60.0,クソ被害者でしょ
61.0,63.0,本コミバンされたの俺
63.0,65.0,被害者っていいよななんか
65.0,67.0,かわいそうかわいそうって可愛がられるから
69.0,72.0,今その極楽浄土にいます
74.0,75.0,ちょっとごめんね
75.0,77.0,化粧水と乳液を
77.0,78.0,明日休みだよ
78.0,81.0,明日休みじゃなかったら狂気の沙汰でしょ
82.0,84.0,狂気の沙汰ですよ
86.0,87.0,まあいいや
87.0,89.0,運命として受け入れて
89.0,90.0,一月ぐらいでしょ
92.0,93.0,一月でしょ
95.0,97.0,最近お前楽しくなってそうだよ心配になる
97.0,99.0,何が日常生活かってこと
99.0,101.0,別に普通だよ本当に普通
102.0,104.0,ただ配信を楽しんでるかのようにやると
104.0,106.0,面白くなくてさ
106.0,108.0,わかるツレーとこなんだよそれが
110.0,111.0,偽りの
115.0,117.0,偽りのじゅんちゃんになっちゃうから
117.0,119.0,普通って言ってるときが一番怪しい
119.0,121.0,何言っても信用してくんねえじゃねえか
121.0,123.0,何を言っても
126.0,127.0,マイシャンの性能どうってくれ
127.0,129.0,マイシャンってまだニコ生やってんの?
131.0,133.0,なんか引退しなかったっけ
134.0,135.0,引退しなかったっけ
135.0,138.0,いやちょっとマッド見て回る力はないわ
138.0,140.0,なんかみんなでだらだら雑談しようぜ
141.0,143.0,だらだら雑談
143.0,145.0,寝るのあの動画見てきたけど
145.0,147.0,ほんと最近のあいつは切羽詰まって見てられる
147.0,148.0,あの動画って何?
148.0,150.0,あの動画っていうのは
150.0,152.0,なんだお
154.0,155.0,なんだお
155.0,157.0,アカウント変えたら本家で放送できない
157.0,158.0,たぶんね
158.0,160.0,そのオーナーがバンされてると
162.0,163.0,違う
163.0,165.0,そのコミュニティ自体で放送できないと思う
166.0,167.0,わかんないけどね
168.0,169.0,前もあった気がする
169.0,170.0,陰謀バンのとき
170.0,172.0,一ヶ月のさ陰謀バンでさ
172.0,174.0,苦しめられたときはそうだったよ
177.0,178.0,一ヶ月の
178.0,179.0,なんかノイズ入ってる
179.0,180.0,まあいいや大丈夫だよ
181.0,182.0,みんなの気のせいだよ
185.0,187.0,今お前の映画見てたらイヤホンぶっ壊れたんだが
187.0,188.0,まあ
189.0,190.0,おっきい声出すときは出すよな
193.0,196.0,キャンプイン終了後寝て起きたらまたキャンプインなんだが
196.0,198.0,違う2週目だよ今
198.0,199.0,2週目
200.0,202.0,お前はそろそろ引っ越し先を俺に教える
202.0,203.0,別に教えてもいいよ
203.0,204.0,もうすぐ引っ越しやけど
205.0,207.0,俺の住所知ったところでなんも
207.0,209.0,得が何もなくない
209.0,211.0,知りたいの俺の今住んでる場所
212.0,214.0,苦でいいんだったら全然言えるよ
214.0,215.0,苦でいいんだったら
217.0,219.0,地元トークしようぜ地元トーク
221.0,222.0,聖地巡礼したいの
223.0,224.0,どこだと思う
224.0,225.0,じゃあ
226.0,227.0,どこだと思う
227.0,228.0,別にいいやもうすぐ引っ越すから
229.0,231.0,苦ぐらい言ってもいいよ
233.0,235.0,ネルとの飲み会はどこでやるか
235.0,236.0,どこでやろっかなどこでやろっかな
236.0,238.0,俺に決定権はあるの
238.0,239.0,俺に決定権は
240.0,242.0,俺に決定権があるんだったらさ
242.0,243.0,俺こういうシチュエーションがいいんだけど
243.0,244.0,なんかさ
244.0,246.0,ネルさんがどっかの個室で
246.0,248.0,自分の顔だけ映して配信しながら
248.0,249.0,俺と初対面
249.0,250.0,俺の初対面を
250.0,251.0,配信に載せたいね
252.0,255.0,俺を見てネルさんがどういう反応するのかっていうのをやっぱ
255.0,256.0,配信に載せたいね
256.0,258.0,あらかじめなんかさ
259.0,260.0,なんだっけ
261.0,262.0,会って
262.0,263.0,二人でどう思う?
263.0,265.0,って始めるのはなんか違うんだよな
266.0,268.0,ネルさんがあらかじめもう配信してて
268.0,269.0,自分の顔だけ映して
269.0,271.0,配信してて
271.0,273.0,そこに俺がガチャって入っていきたいね
274.0,275.0,それで
275.0,277.0,お願いしますネルさん
277.0,278.0,どうでしょうか
280.0,282.0,えでもよくないそれ
282.0,283.0,よくない
284.0,286.0,台本一切なし
286.0,287.0,やっぱそういうさ
287.0,288.0,初対面なんだからさ
288.0,290.0,初対面の良さを出そうぜ
291.0,292.0,初対面は
292.0,294.0,お前絶対三鷹市
294.0,295.0,全然
296.0,298.0,もう全然違ぇよ
299.0,300.0,なんで三鷹市って
300.0,302.0,俺場所わかんねぇよ三鷹市の
302.0,303.0,吉祥寺のどこだっけ
305.0,306.0,場所知らねぇよ
307.0,309.0,なんでその決めつけは
309.0,310.0,区外に出してんの
312.0,313.0,区外に
315.0,316.0,吉祥寺の次
316.0,317.0,あちょっと俺窓閉めよう
319.0,320.0,みんなのよ
320.0,321.0,決めつけがよ
331.0,333.0,うんこちゃん俺は目黒に実家があるよ
333.0,335.0,なにそのしれっとした
335.0,337.0,クソ勝ち組の情報は
337.0,338.0,来年から東京に引っ越すんだけど
338.0,339.0,おすすめの場所教えてくれ
339.0,340.0,いやなんか
340.0,341.0,何を
341.0,343.0,何に重きを置くかによるよね
344.0,346.0,何に重きを置くか
346.0,347.0,によるんじゃないでしょうか
348.0,350.0,ねぇやっぱ遊びてぇとか言うんだったらさ
351.0,353.0,もう住むとこ三つぐらいしかないでしょ
354.0,356.0,思ったよりうんこがゴミ顔で
356.0,357.0,反応に困るNERUが見える
357.0,358.0,いやそれないと思うな
358.0,360.0,NERUさん俺結構顔好みだと思う
361.0,362.0,おぉかっこいい
362.0,363.0,って言うと思うよNERUさん
363.0,364.0,俺のこと見て
364.0,365.0,当てようぜ
365.0,367.0,NERUさんの第一反応
369.0,370.0,当てやろうぜ
370.0,372.0,かっこいいって言うと思う俺
372.0,374.0,なんかおしゃれらしいって
374.0,376.0,言うと思います
376.0,378.0,久保田の移住先が来たせいで
