start,end,text
0.0,2.0,お母さんだって絶対!
4.0,6.0,ほんとにお母...
6.0,8.0,もしもし?
8.0,10.0,お母さん?
10.0,12.0,うん
12.0,14.0,うん
14.0,16.0,ちょっと今...うん
16.0,18.0,久しぶり...ちょっとあれ...うん
18.0,20.0,ちょっと今さ、なんていうのかな
20.0,22.0,あのー、友達と電話してるからさ
22.0,24.0,また後でお会いしましょう
24.0,26.0,うん
26.0,28.0,うん
28.0,30.0,友達と電話してるからさ、また
30.0,32.0,後でかけます
34.0,36.0,はい
36.0,38.0,うん
38.0,40.0,あのー、7時くらいにかけるわ
40.0,42.0,うん
42.0,44.0,はーい、はーい、じゃあね
44.0,46.0,はい
46.0,48.0,アンカル雑談していきます
48.0,50.0,www
50.0,52.0,そういうあれなんだよ、そういうあれなんだよ
52.0,54.0,そういうこと、そういうこと、そういうこと
54.0,56.0,なんで
56.0,58.0,アンカル雑談をしていこうかなと
58.0,60.0,多分ね、この枠中にね
60.0,62.0,お姉ちゃんからも電話かかってきます
62.0,64.0,お姉ちゃんからもね、電話かかってくるんで
64.0,66.0,それはね、なんていうのかな
66.0,68.0,お姉ちゃんにも、うんこちゃん一族ですから
68.0,70.0,もちろん私の
70.0,72.0,うんこちゃんの血が流れてるってことは
72.0,74.0,しっかり参加していただかなきゃいけないんで
74.0,76.0,お姉ちゃんが電話かかってきたときに
76.0,78.0,当たった人はね、お姉ちゃんにアンカル雑談していただくんで
78.0,80.0,しっかりね、振るんで
80.0,82.0,これについてどう思う?って振るんで
82.0,84.0,それはちゃんと俺がね、一言一句伝えます
84.0,86.0,まぁちょっとなんていうのかな、雑談してからでいいんじゃないでしょうか
86.0,88.0,雑談してからでね、いいんじゃないでしょうか
88.0,90.0,まぁね、なんていうのかな、アンカル雑談でね
90.0,92.0,まぁ別になんていうのかな、ほんとにね
92.0,94.0,賢まってやるものじゃなくてですね
94.0,96.0,普通に、まぁ話のネタもねーし
96.0,98.0,なんかね、ちょっと視聴者から振ってもらおうかな
98.0,100.0,みたいなね、そのー、まぁそういうことなんでね
100.0,102.0,まぁ気ばらずにやっていただければなと
102.0,104.0,それではじゃあ、えー
104.0,106.0,久々じゃね?っていうか、アリーナコメ版
106.0,108.0,430、444
108.0,110.0,444
110.0,112.0,不吉な数字からいこう
112.0,114.0,うんこちゃんのコミュらしく
114.0,116.0,不吉な数字から
116.0,118.0,もうヒゲ過ぎてるだろ俺
118.0,120.0,ヒゲ
120.0,122.0,444
122.0,124.0,なに
124.0,126.0,マリオ、なるほどね
126.0,128.0,まぁちょっとね、みなさん、まぁマリオと聞いたら
128.0,130.0,やっぱりね、みなさんレベルですと
130.0,132.0,あのヒゲ親父
132.0,134.0,あの思い浮かぶでしょ、俺は違うから
134.0,136.0,あのね、1996年にね、あのー
136.0,138.0,巨人軍にいたピッチャーのマリオ、あの人差し指と
138.0,140.0,中指の長さがアメリカで一番長かった
140.0,142.0,と言われてる、あの周知のジーズの
142.0,144.0,あのマリオ、それについてちょっとね、あのお話し
144.0,146.0,させていただきたい、まぁでもね、あの
146.0,148.0,マリオと言ったら、あのー、あのね
148.0,150.0,スケット外国人のマリオだと思うんだけど
150.0,152.0,やっぱね、最近のさ、ほんとに
152.0,154.0,巨人ってさ、またね
154.0,156.0,ちょっとやけの話になっちゃうんだけど
156.0,158.0,ほんとにな、地前の
158.0,160.0,辺りの外国人マジでいねえよな
160.0,162.0,一番直近でさ、
162.0,164.0,シェーンマックとかじゃない?
164.0,166.0,一番直近、あ、ガルベスか、ガルベスか
166.0,168.0,お前でもガルベス、お前辺りっつっても
168.0,170.0,お前審判にさ、あの鋼鉄のボールをさ
170.0,172.0,投げ、職人ごめん、見てなかったごめん
172.0,174.0,見てなかった、晩食は職人
174.0,176.0,見てなかったんで、まぁちょっとねー
176.0,178.0,地前でやっぱね、育てていかなきゃいけないんじゃないのかな
178.0,180.0,って思いますよ、なんで、野球ファン
180.0,182.0,これがちょっとね、あのー、今月中にちょっと
