start,end,text
0.0,2.0,11時ぐらいに帰ってほしいじゃん
2.92,4.92,配信もしなきゃいけないし
5.3,7.3,残してるわけじゃん、ルーチンを
8.28,10.9,そういうあれがねえんだよな、配慮が
13.780000000000001,16.64,村田のホームラン記念、なんか打ったらしいね
17.900000000000002,19.900000000000002,モブと一緒にいたからちょっと無理だったわ
21.68,25.88,モブキャラと一緒に過ごしてたからそのタイミング見れなかったわ
26.88,28.88,このページは視聴者数が制限されている
28.88,30.88,なんかねえ変なの出てるんだよ
30.88,32.879999999999995,許せ、俺のせいじゃない
34.879999999999995,36.879999999999995,俺のせいじゃない
36.879999999999995,38.879999999999995,なんだろうな、ちょっとやめよう
38.879999999999995,40.879999999999995,その話になるとまたさ
40.879999999999995,42.879999999999995,どうなってしまうんだみたいな
45.879999999999995,48.879999999999995,なんなんだろうね、ちょっと更新してみてくれ
50.879999999999995,52.879999999999995,更新して
56.88,58.88,更新して更新
64.88,66.88,聞こえない?
68.88,70.88,聞こえてるでしょ
71.88,73.88,ロゴも聞こえない
73.88,75.88,ミュートにしない、いや流れてるはず、聞こえてる人もいるから
77.88,79.88,なんか
79.88,81.88,そういう病魔に侵されてるんだよ
81.88,83.88,助けてくれ誰か
83.88,85.88,ブレタンもなんか書いてたけどよく分からないらしい
85.88,87.88,ブレも言ってた
87.88,89.88,なんだろうな、一体
89.88,91.88,作るか新しいの
91.88,93.88,七面読成まじで
95.88,97.88,七面だわちょっとまじで
97.88,99.88,七面
101.88,103.88,七面まじで
105.88,107.88,七面だよ七面
109.88,111.88,普通に聞こえてるなんかいるんだけどな
113.88,115.88,見れてるやつうぜえ
115.88,117.88,ほんとだよな
117.88,119.88,殺そうぜ見れてるやつ
119.88,121.88,なんかその呪いの
121.88,123.88,呪いの言葉でさ
125.88,127.88,作る?
127.88,129.88,じゃあもう
129.88,131.88,七面
133.88,135.88,今作るわじゃあ
137.88,139.88,どう?
139.88,141.88,ちくしょう
141.88,143.88,ほんとにそんのクズがや
143.88,145.88,あ、ついか
145.88,147.88,あれか
147.88,149.88,ページ作れるだけか
149.88,151.88,俺のアカウント別にバンされてねえもんな
151.88,153.88,バカめ
153.88,155.88,俺を殺さなかったことを後悔させてやるからな
155.88,157.88,そんまさよし
159.88,161.88,んで?番組の新規作成?
161.88,163.88,何にするんじゃ名前
165.88,167.88,キルザジャップとかでいいのか
167.88,169.88,なんだちょっとなんか
169.88,171.88,番組名くれ
179.88,181.88,まさよし
181.88,183.88,偽物にもほどがあるだろ
189.88,191.88,何しようかな
193.88,195.88,うんこちゃん
195.88,197.88,うんこちゃんでいいや
197.88,199.88,うんこ
199.88,201.88,うんこちゃん
201.88,203.88,うんこちゃんずば
203.88,205.88,うんこちゃんずばにするわ
205.88,207.88,バレねえだろYoutubeだったら
207.88,209.88,全部そんのせいにしようぜ
209.88,211.88,うなちゃんも視聴者に怒られたら
211.88,213.88,俺のせいじゃねえよ
213.88,215.88,そんのバカかよ
215.88,217.88,かばってくれいつもみたいに
217.88,219.88,お前らみたいにクズの殺しんじゃが
219.88,221.88,うんこちゃんずばにする
221.88,223.88,うんこちゃんでいいやめんどくせえ
223.88,225.88,うんこちゃん
225.88,227.88,うんこちゃんだけでいいか
229.88,231.88,作成
231.88,233.88,番組名は使用中であるか
233.88,235.88,使用できない文字が含まれています
235.88,237.88,くたばれよほんとに
237.88,239.88,何もできねえよじゃあ
239.88,241.88,偽物どう考えても
241.88,243.88,インターネットでうんこちゃんって言ったら俺が本物だろうが
243.88,245.88,そういう区別
245.88,247.88,ほんと機械ってバカだよなほんとに
247.88,249.88,使われていろ人間に
249.88,251.88,人間様に
251.88,253.88,クズどもめ鉄クズがや
253.88,255.88,だまされるなお前らもこんな
257.88,259.88,うんこちゃん
259.88,261.88,うんこっていうのがあれなのか
261.88,263.88,うんこちゃん123
263.88,265.88,うんこちゃんの部屋
265.88,267.88,なんかちょくれ
267.88,269.88,なんかいいアイデア
269.88,271.88,イデアくんね
271.88,273.88,イデア
275.88,277.88,うんこチャイナ
277.88,279.88,最近の流行は
279.88,281.88,最近の流行か
281.88,283.88,うんこか
283.88,285.88,ユニクロスカじゃん
285.88,287.88,最近
287.88,289.88,ユニクロ
289.88,291.88,ユニクロでいい
295.88,297.88,ユニクロにするわ
297.88,299.88,俺らし
299.88,301.88,俺って分かるやつがいいんだよな
301.88,303.88,なんかちょっとさ
303.88,305.88,いいやつくんね
305.88,307.88,なんかいいやつ
307.88,309.88,教えて
309.88,311.88,なんでもいいの分かるんだけどさ
311.88,313.88,ここちょっと
313.88,315.88,サティアンズセブンよかったじゃんすげえ
315.88,317.88,俺めちゃくちゃ気に入ってたのにここ
