start,end,text
0.0,0.5,ドゥンッ
0.5,1.0,ドゥンッ
1.0,1.5,ドゥンッ
1.5,2.0,ドゥンッ
2.0,2.5,ドゥンッ
2.5,3.0,ドゥンッ
3.0,3.5,ドゥンッ
3.5,4.0,ドゥンッ
4.0,4.5,ドゥンッ
5.0,6.5,どうもー
9.5,11.5,今日だいぶ早かったでーす
13.0,15.0,うわ、巨人戦みてぇなちょっと
16.5,18.0,巨人戦みてぇな
18.5,19.5,巨人戦
21.5,23.0,巨人戦ちょっと見たいね、見るか
23.5,24.5,ね、あれしてんの?
24.5,26.0,ニコ生でやってないの?
26.0,26.5,うわ、熱か
26.5,29.5,巨人、ヤクルト戦絶対熱いな
30.0,31.56,巨人ヤクルト戦
32.18,34.1,お前ミャコと共演すんのか?俺さぁ
34.6,37.1,あのーそれ言ってなかったのに理由があって
37.1,38.7,多分まだ本気まりしてないんだけどさ
38.7,40.4,タカダは言って大丈夫だろそれ
41.5,43.0,あの人どうしちゃったの?
43.4,45.8,本気まりしてないよ多分マジで
46.6,48.400000000000006,俺が知らないんだけどまだ
49.1,50.8,本気まりガチでしてないよ
50.8,51.6,ほんとにほんとに
51.6,52.900000000000006,俺が言ったってことは言わないでね
52.900000000000006,53.900000000000006,俺言ってないからね
53.900000000000006,55.400000000000006,俺は決まってるから言うから
55.7,57.900000000000006,これ今後なんか問題が起きた際には
57.900000000000006,59.1,タカダが責任取るからね
59.1,61.7,俺は知らないもんだってほんとに
62.2,63.2,ほんとに知らないよ
64.3,65.9,だから俺は言ってないから
67.3,69.1,ほんとに決まってないもんだって
70.1,71.7,ほんとに決まってないのに言えないじゃん
72.5,73.2,ほんとにね
74.1,75.1,決まったら言います
75.9,76.7,ドラクエ
76.9,77.7,え、てかさぁ
77.7,79.0,今日時間あるからさぁ
79.0,80.8,逆再ドラクエコースで行こうぜ
81.0,82.4,逆再ドラクエコースで
84.3,85.8,カーブパワーだよなあいつ
87.0,88.9,逆再ドラクエコースで行かない?
89.4,90.7,逆再ドラクエコース
91.2,92.60000000000001,俺はだから何も言えることないんだもん
92.60000000000001,93.60000000000001,だからほんとに決まってないし
93.60000000000001,95.80000000000001,告知まだしないでくださいって言われてんのにさ
97.10000000000001,98.60000000000001,大丈夫なのあの人ほんとに
98.60000000000001,99.9,ダメだよアマダ
100.10000000000001,101.4,先走っちゃダメだよ
101.60000000000001,103.2,それか俺のところに届いてないだけで
103.2,105.10000000000001,もう告知していいよって言われてんのかもしんないけど
105.70000000000002,107.80000000000001,いやまだ多分告知しちゃダメって言われてんだもん
109.00000000000001,109.80000000000001,ダメダメ
110.30000000000001,111.30000000000001,あ、アマガミもあげるのか
111.30000000000001,112.4,アマガミ何にしようかな
113.30000000000001,113.9,懲戒儀なんだ
113.9,115.30000000000001,懲戒儀なんか出れるわけねえじゃねえかよ
116.20000000000002,117.00000000000001,オッケー出てないよね
117.00000000000001,117.80000000000001,だってでしょ
118.2,120.6,なんでオッケー出てないのに言うのあいつ
121.1,121.89999999999999,俺知らないからな
121.89999999999999,123.6,ミヤコさんとかに迷惑かけても
