start,end,text
0.0,0.5,スゥッ
2.74,3.54,オッケーついたー?
6.16,7.8,ついてるよな?画面ついてるよな?オッケー
8.16,8.86,ゥッゥッゥッ
10.34,10.84,スゥッ
17.96,18.46,スゥッ
18.46,19.84,斉藤ミュウのおすすめを教えてくれないか
19.84,21.84,俺はマジックミラーの資料大学のやつ
21.84,23.400000000000002,あれ神だよなぁ
23.400000000000002,25.080000000000002,アレヤバいよね
25.080000000000002,26.36,俺もアレで知って
26.68,29.060000000000002,作品全部調べて抜きまくったわ
29.560000000000002,30.8,アレマジで神
31.300000000000004,32.400000000000006,大学生の
32.940000000000005,35.980000000000004,あのーカップルっていうか友達同士でエッチしちゃうみたいな
35.980000000000004,37.24,アレスゴイよね
37.24,39.24,俺マジミラー全然好きじゃないの
39.92,42.08,全然好きじゃないけどアレで好きになったわ
42.08,43.58,アレマジで完璧
45.46,46.260000000000005,完璧アレ
46.94,48.660000000000004,画質悪くて見れなかった
48.660000000000004,49.46000000000001,お前それアレじゃねーか
49.46000000000001,50.74,違法サイトで見てんじゃねーか
53.260000000000005,53.760000000000005,スゥッ
53.760000000000005,54.900000000000006,アレいいよなぁ
55.660000000000004,56.34,最高
59.7,60.580000000000005,アレ最高
62.42,62.92,スゥッ
62.92,64.92,民財VS民民ダハヤだよ
64.92,66.42,なんかホコタテみたいだね
67.06,68.14,ホコタテみたいな
68.66,70.42,マジックミラー全部やらせてして悲しかった
70.42,71.66,いやでもやらせないやつもあんじゃない
72.94,73.44,スゥッ
73.44,75.18,てかやらせなかったら逮捕されるだろ
75.78,76.58,わかんねーけど
77.58,78.74000000000001,アレもうほんとに
79.1,80.26,俺の中で100点の
81.54,82.18,AVだわ
82.46000000000001,83.06,完璧
83.42,84.38,最初から最後まで
87.38,88.02000000000001,完璧
88.02000000000001,89.02000000000001,おしっこしてくるわ
89.06,91.38,あーお腹が痛い
119.06,121.06,ご視聴ありがとうございました
149.06,156.06,・・・
171.66,173.14000000000001,ただいま
173.74,174.98000000000002,よっこいしょっと
174.98,176.98,えー、ゲームやろっかなー
176.98,178.98,なんかもったいねーなでもー
180.98,182.98,なんかゲームでもやろっかなー
185.98,187.98,いやカービィ64俺あんま好きじゃねーわ
188.98,190.98,なんかフーがゲーム実況やってんの見て
190.98,192.98,それでなんかつまらなそうにやってんの見て
192.98,194.98,もうやめた
197.98,199.98,嫌になった
201.98,203.98,なんかさー
203.98000000000002,205.98000000000002,なんかさー俺さー
205.98000000000002,207.98000000000002,スチームでダウンロードしてなかったっけいっぱい
209.98000000000002,211.98000000000002,ちょっと待ってねー
211.98000000000002,213.98000000000002,えー、ゲーム、ゲームライブラリー
213.98000000000002,215.98000000000002,えー
215.98000000000002,217.98000000000002,インサイドって気分じゃねーな
217.98000000000002,219.98000000000002,アウトラストやったー
221.98000000000002,223.98000000000002,わーダウンロードしてねーなー
223.98000000000002,225.98000000000002,ウォーキングデッドって気分じゃねーんだよなー
229.98000000000002,231.98000000000002,ウォーキングデッドって気分じゃねー
231.98000000000002,233.98000000000002,なんかもう洋ゲーいっぱいやったから
233.98000000000002,235.98000000000002,夏ゲーやりたよ夏ゲー
