start,end,text
0.0,7.0,こんなこと言ってるからスポンサーはつかない なんかスポンサーはつかなくてよくない?
7.0,12.72,なにそれみんな 世間から認められようとするの認められなくてよくない?
12.72,18.44,すごいみんな認めたがられ嫌だよなぁ お前は本当に友達いねえよなぁみたいな
18.44,22.96,友達がいらなくねえな ネットの活動に
22.96,28.28,煩わしいだけだろうが 友達と喋るのがめんどくせえからさぁ
28.28,34.120000000000005,インターネットでさ画面越しに喋ってるのにさ なんでわざわざ人間関係を作らなきゃいけないんだ
34.120000000000005,36.760000000000005,めんどくせえ
38.04,41.52,文字でぽちぽちしてるのがよくないか
46.56,50.08,そういう人間関係は放送外でやろう
50.760000000000005,54.760000000000005,決まった今 ルールが
55.44,59.559999999999995,お前ヒロヤキみたいな俺だよな そうじゃない
59.559999999999995,63.199999999999996,つらいぜ そんな
63.199999999999996,67.6,友達 作ろうとしたら
78.08,84.64,東海行くよ自分の出番じゃない日はいかないから 明日行く
85.76,92.32000000000001,リアルが煩わしいからネット来たねほんとだよなぁ 最近ライフが飲んでねーわ
93.36,99.52000000000001,糸リフトいくらかかった何糸リフトって 美容整形ってことどうする俺がさぁ
99.52000000000001,107.0,ちょっとみんな体調悪いから1ヶ月仕事休みますってさぁ 久々見たら顔パッチパチってどうするこうやって
107.0,113.56,すげーそれで視聴者増えるんだった俺はやるよなぁ お前らのこと信用していいのか
113.60000000000001,117.76,なぁ 広瀬コミュニティでやったらどうするの俺なぁ
117.76,123.64,いいのが俺信用するぞ結構人のこと信用しやすいからが
123.64,128.32,どうするパッチパチになって帰ってきたらプックブグに
131.36,133.92000000000002,やだねーがー
135.0,140.8,バレるだろう もし整形するなどこや俺自分の顔好きだから整形するとこないわ
140.8,144.60000000000002,ごめんなさい調子乗っちゃって
147.52,151.52,愛せ 自分の顔
155.36,161.36,するとしたら火星方形を直したいわ それはマジで直したい
161.36,164.32000000000002,火星方形直したい
164.95999999999998,169.28,ままじゃ好きじゃないよ 好きじゃないって言われて嫌いじゃないけど
169.28,173.88,コーラを買おうと思ったら間違えて生茶出てきちゃった
180.64,183.64,間違えちゃったんだよ
184.56,190.84,俺切り取ったを あの火星方形でさあのちんぽのかっこいいって言ってたけど
190.96,198.12,あの火星方形でさあのちんぽのかっこいいできるじゃんそれを親指とかに指サック ではめて
198.12,201.32,ガードにしたいわ
202.04,208.8,ガードにしたい縫い合わせたいもったいなくない自分の皮膚
211.04,219.4,本めくりやすいじゃんそれを売りたいんだよね それが俺の愛する人に結婚指輪にしたい
220.84,225.24,そのとしても方形って気にするなら別に気にしねーよ
225.24,229.68,なんならもったいねー 神聖方言
229.68,233.28,なんていうの 火星方形直したらさぁ
233.28,237.84,やだよ 俺のちんぽ誰が守ってくれるんだよ
237.84,243.48000000000002,俺自身で守ってるのにまだあれだろ パンツとかで守ってんだろだっさ
243.48000000000002,248.92000000000002,俺自分自身で守ってんだよお前自分自身のことは自分で守れよ
249.44000000000003,252.52,俺が俺じゃなくなる
253.04000000000002,256.2,ダサいはなんかお前ら
258.36,261.36,着飾りやがったよ
267.32,273.28000000000003,いいんだよ寒い時にポコジン出して湯気が立つ上の方がいいんだよ
273.44000000000005,280.44000000000005,そういう回作るべえ寒い時に あの気筒が出ると湯気が立つかい
280.44000000000005,283.96000000000004,そうしよう群れて
284.28000000000003,291.24,それよくない そういう団体にしよう女の子はちょっと参加できないかもしれないけど
291.24,298.44000000000005,おちんぽの湯気選手権今度やんねおいやるべえちんぽの湯気選手権 バレねーだろ
298.48,303.4,湯気だけ移せばいいだろうちんぽの湯気選手権やんべー マジで今度
303.4,306.88,おい どう
306.88,313.48,出たね今ねー おちんぽの湯気選手権マジでやんべー今度
314.68,317.32,それよくない
317.64,323.32,よかったー1個企画できたー ちんぽの湯気選手権やろ
323.32,326.15999999999997,マジで
326.71999999999997,329.52,降りてきた
329.76,332.76,企画を
333.92,339.32,10万人企画ちんぽの湯気選手権 マジでやるから
339.32,343.32,ニコ生でやる しばらく放送中止
344.32,348.32,おちんぽの湯気見せてくれよ おい
350.32,355.32,頼む おめーらのちんぽの湯気見せてくれ
357.32,362.32,勝ちの基準を教えるやっぱ 勝ちの基準を教えてくれよ
362.32,365.32,お前らのちんぽの湯気を見せてくれ
365.32,370.32,お前らのちんぽの湯気を見せてくれ
371.32,377.32,勝ちの基準を教えるやっぱ 量と形でしょその湯気の
377.32,381.32,ちんぽの湯気がマジで分からん 死ねえよ露系が
381.32,387.32,見栄っ張りが お前それ貴重なチャンスお前また一つ
387.32,392.32,もしかしたらそれきっかけで な?駆動静香が
392.32,398.32,あの菊池桃子の冠の名前がついた 桃子っていう雑誌から出てきたように
398.32,402.32,お前らの中から な?なんで
