start,end,text
0.0,3.4,どうよ みんな エッサッサは
6.4,9.4,これ もう 一大イベントなんだぜ
9.4,13.4,俺たちの その 中学校の
16.4,19.400000000000002,一ヶ月ぐらい 練習すんだよ
21.900000000000002,26.400000000000002,なんか 運動会の成功を祈願して エッサッサ用意って言うと
26.8,30.800000000000004,ウォーって あれだぜ キングダムだぜ 本当に
31.800000000000004,35.800000000000004,ブワーって みんなが外に あのね 散ってって
35.800000000000004,37.800000000000004,チャックが行ったわ
39.800000000000004,43.800000000000004,みんな 俺ね 応援合戦とか マジで適当にやってたけど
43.800000000000004,46.800000000000004,俺 エッサッサだけは マジで真剣にやってたからね
46.800000000000004,48.800000000000004,組体操とかもやったよ
51.800000000000004,54.800000000000004,エッサッサ マジで人気あるよね 知らねえんだ
55.2,59.2,なんで じゃあ 何やんの みんな 中学校の時
59.2,61.2,そう 四季を高める儀式
61.2,63.2,何やんの 今
64.2,66.2,何やんの
67.2,69.2,ソーランブジ?
71.2,75.2,何 ソーランブジって あの金髪のやつ 3年B組
75.2,77.2,そんなんで 気合入るの?
79.2,81.2,え そんなんで 気合入るの?
81.2,83.2,エッサッサじゃなくて?
83.60000000000001,86.60000000000001,マラソン大会の前のジンギスカン
86.60000000000001,89.60000000000001,運動会の時のエッサッサ
90.60000000000001,93.60000000000001,おい 名古屋ドームで エッサッサやめえよ 俺たち
94.60000000000001,98.60000000000001,ちゃんとさ あの 愛知県民に告知打って
98.60000000000001,100.60000000000001,なんかすごい団体が
100.60000000000001,102.60000000000001,名古屋ドームでエッサッサやるから みんな見てくださいって
102.60000000000001,104.60000000000001,外部の人に見せつけて
107.60000000000001,109.60000000000001,え ジンギスカン知らないの?
110.00000000000001,115.00000000000001,ドゥンドゥンドゥンドゥンドゥン ジン ジン ジンギスカーン
115.00000000000001,118.00000000000001,ドゥンドゥンドゥンドゥンドゥン ドゥンドゥンドゥンドゥンドゥン
118.00000000000001,120.60000000000001,ハチャママナウ ハハハハ
120.60000000000001,121.60000000000001,踊るんだよ
121.60000000000001,123.60000000000001,で それでマラソン大会にやるんだよ
123.60000000000001,125.60000000000001,俺だからマラソン大会大っ嫌いだったんだけど
125.60000000000001,128.60000000000002,そのジンギスカンが流れるたびに
128.60000000000002,131.60000000000002,マラソン大会思い出して 本当に嫌な気持ちになるの
133.60000000000002,135.60000000000002,小学校の時の1年生から6年生まで
135.60000000000002,137.60000000000002,うちのお父さんが 俺のことマラソン選手
137.6,139.6,マラソン選手足が短すぎるから
139.6,141.6,お前は箱根駅での選手になれって言われて
141.6,143.6,頭がでかくて足が短いやつって
143.6,145.6,マラソンに向いてるらしくて
145.6,147.6,お前はピッチ双方だけだった
147.6,149.6,確かに短距離は遅いかもしれないね
149.6,151.6,だからその足の短さはピッチ双方に向いてる
151.6,153.6,俺マジでマラソン選手にさせられそうだったもんね
153.6,155.6,ずーっとランニングさせられてて
155.6,157.6,俺マラソン大会だから1年生から6年生まで
157.6,159.6,ずーっと1位だったの
159.6,161.6,苦しい思い出しかなくて
