start,end,text
0.0,1.16,送っていきます、ありがと
3.64,6.96,キング・オブ・キングスはファミコンのゲームソフトで最大4人の同時プレイが可能です
6.96,8.56,あの、プレイステーションソフトの名前は
8.56,9.58,うーん
9.58,11.58,地球防衛軍3
12.8,14.08,信長で使ってください
14.08,15.58,いや、違う、お前どうせあれだろ
15.58,16.44,ネットで拾ったやつだろ
17.080000000000002,18.080000000000002,その名は
20.8,23.52,山を見るだけのゲームを30分実況し続ける
31.0,33.0,うーん、違うな
34.4,36.4,えー、てかもうあれでいっか
37.0,39.4,やっぱ三国志が一番しっくりくるよな
41.0,43.0,持ち時間5時間で
43.0,44.4,チートツール使って
44.4,46.4,俺たちの国以外全員滅ぼして
47.0,49.0,それ、あ、でも待てよ
49.0,51.0,その辺のあれがうまいことむず
53.0,55.0,その辺が難しいな
55.0,57.0,何?三国志作るって
57.0,59.0,三国志作るって何?
60.0,62.0,三国志作るって何?
62.0,63.0,面白いの?
66.0,67.0,PV見てみるか
68.0,70.0,あ、光栄テクモスが作ってんだ
78.0,80.0,ちょっと面白そうじゃねえかよ
80.0,82.0,ちょっと面白そうじゃねえかよ
90.0,91.0,写真は
91.0,93.0,おーほっほっほっほっほっほっほっ
97.0,99.0,悪くねえじゃねえか
103.0,105.0,楽しそうじゃん
106.0,108.0,楽しそうじゃん
109.0,111.0,お前でもこれさ
111.0,113.0,みんなこれでも一個
113.0,115.0,一個言いたいのが
115.0,117.0,これ面白いと思うんだけど
117.0,119.0,今日このコース作るのに
119.0,121.0,多分12時間くらいかかるから
121.0,123.0,これさ
123.0,125.0,みんなで共同編集できないの
125.0,127.0,ねえ、共同編集
127.0,129.0,3000人くらいで一気に作ろうぜ
129.0,131.0,1時間くらいでズワーって
132.0,134.0,一気に作ろうぜ
135.0,137.0,共同編集
141.0,143.0,楽しそう
148.0,150.0,え、オリジナル
156.0,158.0,うわ、むずー
162.0,164.0,はい
171.0,173.0,えーーー
173.0,175.0,これやれたら面白いだろうな
178.0,180.0,やれたら面白いだろうな
180.0,182.0,えーーー
182.0,184.0,これやれたら面白いだろうな
187.0,189.0,やれたら面白いだろうな
193.0,195.0,いや、そりゃいらん
197.0,199.0,おい!ちょっと
202.0,204.0,おいニコ生三国志作ってくれよ
204.0,206.0,誰か
206.0,208.0,いやーでも誰かに作らせても面白くねえな
211.0,213.0,いやーこれ
213.0,215.0,だから共同で
217.0,219.0,作れたら楽なんだけどなあ
219.0,221.0,みんなで作るのが
221.0,223.0,絶対一番いいよねえ
223.0,225.0,これってなに
225.0,227.0,どうやるの
227.0,229.0,これ
230.0,232.0,どこでダウンロードすんの
234.0,236.0,三国志作るわ
237.0,239.0,スチームで900円
239.0,241.0,シナリオエディターなしの無料
241.0,243.0,いや、エディターが必要でしょ
244.0,246.0,PCゲームだから
246.0,248.0,ネットで落とせる
248.0,250.0,そのなんか、どっちの落とせるか
250.0,252.0,によって俺はいろいろ変わってくるけど
252.0,254.0,スチームであるんだ
254.0,256.0,ドラクエの野望を作ったことあるが死ぬほど時間かかる
256.0,258.0,そうだよな
258.0,260.0,RPG作ると一緒だもんな
262.0,264.0,RPG作ると一緒だもんね
266.0,268.0,うわー
268.0,270.0,これやりてーけどなー
274.0,276.0,ベースを誰かに作らせて
276.0,278.0,そこから順番でおくわよいいね
278.0,280.0,うわーこれやりてーけどなーすげー
280.0,282.0,準備にあまりにも
282.0,284.0,多分10時間20時間でできない
284.0,286.0,多分100時間くらいかかる
286.0,288.0,RPG作るって簡単な
288.0,290.0,もの作るのだけでも100時間くらい余裕で超えるから
296.0,298.0,ニコ生三国志やるなら
298.0,300.0,2010年くらいからのシリーズを完全に再現しよう
302.0,304.0,それめっちゃやりたいわ
304.0,306.0,俺を野田信長に
306.0,308.0,見立てて作ってくれ
310.0,312.0,頼む
316.0,318.0,7年くらいの歴史で
318.0,320.0,俺が登り詰めるみたいなさ
322.0,324.0,そこやりたーい
324.0,326.0,そこやりたーい
326.0,328.0,すげーやりたーい
330.0,332.0,めちゃくちゃやりたい
334.0,336.0,ちょこれ一応
336.0,338.0,ブックマークに入れといて
338.0,340.0,いざとなったら誰かに作らせよう
340.0,342.0,あのサンパンに作らせる
342.0,344.0,サンパンっていうな
344.0,346.0,伝説の男がいるわけよ
346.0,348.0,サンパン
350.0,352.0,いいゲームあるな埋もれてるね
352.0,354.0,俺が知らないだけで
356.0,358.0,埋もれてる埋もれてる
360.0,362.0,しかも今の説明を聞く限り
362.0,364.0,顔を登録したら
364.0,366.0,登録って押すと
366.0,368.0,自動でステータス振り分けられるんだって
368.0,370.0,自分の顔がどれくらいのステータスを
370.0,372.0,持ってるかっていうのにも
372.0,374.0,注目できるじゃん
376.0,378.0,それいいよいいシステムだよな
378.0,380.0,運命を受け入れて
380.0,382.0,やっていくみたいな
