start,end,text
0.0,2.0,ごめんなさい
6.5,8.5,こんばんは
9.5,11.5,すみません
12.5,14.5,取り乱してしまいまして
14.5,17.5,お恥ずかしいところを見させてしまい
17.5,20.5,大変申し訳ありませんでした
20.5,23.5,どうもうんこちゃんと申します
23.5,27.5,皆さん名前だけでも覚えて帰っていただければ
27.5,30.5,本日は幸いかなと思います
31.5,33.5,サノスタイルで配信
33.5,36.5,俺今サノスタイルで配信してるんだけど
36.5,38.5,それの唯一の長所である
38.5,41.5,カメラ配信をできないってことに今気づいたんだよね
41.5,44.5,ただ俺がエツに浸れるっていうだけ
44.5,46.5,みんなは何にも変わらない
46.5,49.5,普段と同じうんこちゃんをどうぞ
49.5,51.5,ご堪能あれ
51.5,53.5,普段と何にも変わらないね
53.5,56.5,うんこちゃんをご堪能していただき
56.5,59.5,なんかコメ部の位置が低いな
59.5,60.5,あれだよ
60.5,61.5,広沢みたいなもんだよ
61.5,63.5,広沢もあれだろ
63.5,65.5,テイクバックの時に目線の位置が上下するだろ
65.5,68.5,だから率残せないんだ
68.5,74.5,ちゃんとブレないようにちょっと調整させてな
81.5,84.5,いやー皆さん雨ですね
84.5,86.5,なんかね早いもんですよね
86.5,89.5,あと20日もすれば6月もね
89.5,90.5,もう終わっちゃって
90.5,92.5,6月終わるっていうとね
92.5,93.5,なんていうの
93.5,96.5,1年のうち半分が終わったんだなって
96.5,98.5,なんかすごいですよね
98.5,99.5,ほんとにあっという間にね
99.5,101.5,人生っていうのは終わっちゃいますよね
101.5,103.5,なので皆さんもね有意義に過ごせるように
103.5,108.5,各々自己検査に励んでいただければなと思います
108.5,110.5,20日すぎれば大体1月終わるだろ
110.5,112.5,それが言いたかったんだよね
112.5,114.5,あっという間にやってさ
114.5,116.5,今年何した俺
116.5,117.5,何にもしてなくないか
117.5,120.5,みんな今年何した逆に
120.5,123.5,今年なんか自分が成したものをちょっと教えてくんねえか
123.5,126.5,成したもの
126.5,128.5,配信以外で
128.5,132.5,今年なんもしてなくねえか
132.5,133.5,そうだよね
133.5,135.5,なんかほんとにね自分がなんかね
135.5,140.5,何にも成長しないまま時間だけが過ぎてっちゃいますよね
140.5,142.5,やっぱり今の自分を応援してくれるのは過去の自分だって
142.5,144.5,金八先生も言ってたじゃないですか
144.5,146.5,私もっぱらね
146.5,149.5,ニコ生で一番の金八先生信者なんで
149.5,153.5,その金八先生のお言葉をお借りして皆さんに伝えますけど
153.5,155.5,今しっかり努力をして
155.5,159.5,未来の自分を応援してあげていただければなと
159.5,162.5,いうふうに私は思っております
162.5,164.5,お茶を飲ませてください
164.5,166.5,うちの近所でよ
166.5,168.5,生茶の2リットル100円ぐらいで売ってたよ
168.5,170.5,信じられないんだよね
170.5,174.5,4倍容量4倍なのに
174.5,176.5,値段変わんねえっていう革命が起きてて
176.5,178.5,価格破壊
184.5,186.5,なんでそんなに
186.5,187.5,あれなんだろうなあ
187.5,190.5,おいでよお前ら
190.5,192.5,今日みんなで3人で配信しよう
192.5,193.5,お前らも温度とれよたまに
193.5,195.5,俺が大きい声出したらワンでも言え
195.5,197.5,ほらおいで
198.5,200.5,ダースで買ったらもっと安い
200.5,201.5,なんかあれだろ
201.5,202.5,業者
202.5,204.5,業務用みたいな感じ
204.5,205.5,なんかでもさ
205.5,206.5,置き場所に困んない
206.5,207.5,俺結構さ
207.5,208.5,部屋で
208.5,209.5,部屋ってすごい
209.5,211.5,癒される場所であって
211.5,213.5,インテリアとかもかなり好きなんだけど
213.5,214.5,最近買ってないんだけど
214.5,215.5,俺何が嫌だって
215.5,218.5,部屋の景観を損なわれるのが一番無理なのね
218.5,219.5,一番無理なの
219.5,221.5,段ボールとか置きたくないんだよね
221.5,222.5,家の中に
222.5,223.5,それがたとえ
223.5,225.5,なんていうの
226.5,229.5,物置の中でもちゃんとしててほしいんだよね
229.5,230.5,物置の中でも
230.5,231.5,だから
232.5,233.5,冷蔵庫の中に
233.5,234.5,しまえる分の
234.5,236.5,飲み物しか買わないんだよ
238.5,239.5,犬は景観そこだ
239.5,240.5,いやでもそれは違うんだよな
240.5,242.5,犬もなんかね
242.5,244.5,景色の一つというか
245.5,246.5,別に犬はあんま困んないんだよね
246.5,248.5,俺毎日毎日掃除してるから
248.5,249.5,なんていうの
249.5,250.5,汚らしい
250.5,251.5,うんこまみれとかになってるとやっぱりさ
251.5,253.5,ちょっとねえってなっちゃうけどね
253.5,254.5,しっかり掃除すれば
254.5,256.5,生き物なんであんまり
256.5,258.5,そんな景観を損なうようなことはないですよ
258.5,260.5,俺犬より猫の方が好き
260.5,262.5,まあねおのおの好き嫌いありますからね
262.5,264.5,私はワンちゃんがね
264.5,265.5,すごく好きなんで
265.5,267.5,やっぱりそのレベルなんだな
267.5,268.5,金持ちになれない
268.5,269.5,どういうこと?
269.5,270.5,どういうこと?
270.5,271.5,なんかそのキャパが狭いみたいな
271.5,272.5,いやでもさ
272.5,274.5,譲れねえものってあるだろ
274.5,276.5,譲れねえもの
276.5,278.5,俺の中で譲れねえものなんだよ
278.5,280.5,うん譲れないもの
280.5,281.5,こういう時点でバカ出していればいい
281.5,282.5,いや
282.5,283.5,意外とね
283.5,284.5,その俺もね
284.5,286.5,大型犬の方がめっちゃ賢くて
286.5,288.5,小型犬すげえバカってイメージあったんだけど
288.5,289.5,そんなことないんだよね
289.5,291.5,普通ほんとに
291.5,293.5,著しくバカとは思わない
293.5,295.5,特別うちの犬賢いと思わないけど
295.5,297.5,著しくバカだなとは思わないんだよね
297.5,299.5,皆さんも小型犬飼いやすい
299.5,301.5,最悪捨てちまえばいいからよどっかに
301.5,303.5,ちっちゃい溝とかにぶん投げちまえばね
303.5,305.5,でっけえ犬だとちょっと問題になるじゃないですか
305.5,307.5,ちっちゃい犬だったら捨ててもなんかバレるんじゃねえかっていうね
307.5,310.5,でも最近の犬ってマイクロチップが入ってるらしくて
310.5,312.5,捨てたら確実にバレるんだよね
312.5,314.5,そういう時もみんな優しくしてな
314.5,316.5,俺がもしパクられても
316.5,317.5,おめえらのこと言うからよ
317.5,318.5,ガラ取り来てくれよちゃんと
318.5,319.5,ガラ受けた間違えた
319.5,321.5,なんでガラ取りって
321.5,323.5,料理のなんかあれと知識と混ざっちゃった
324.5,325.5,すいません
325.5,326.5,カッコつけた結果
326.5,329.5,なんかその悪者自慢したかったんです
329.5,331.5,申し訳ありませんでした
331.5,333.5,うんこちゃんの中の人すいません出ちゃいましたね
333.5,334.5,ちょっとお茶飲みますね
334.5,336.5,もうちょっとだけなんで飲ませちゃってください
337.5,339.5,そら君泣かないんだよね
345.5,347.5,来月初めて犬飼おうと思ってんだけど
347.5,349.5,飼う時ペットショップの人いろいろ教えてくれるの
349.5,351.5,なんかでもさあ
351.5,352.5,あいつらさあ
352.5,354.5,売ろう売ろうとしてくんだよねマジで
354.5,356.5,なんでもいいからとにかく売ってやろうみたいな
356.5,358.5,うち今2匹飼ってて
358.5,359.5,たまにペットショップ
359.5,360.5,たまにっていうかまあ
360.5,362.5,週1週2ぐらいでペットショップ行ってくる
362.5,364.5,2匹も3匹も変わりませんよみたいなこと言うの
364.5,366.5,2匹と3匹って全然違うない
366.5,368.5,1.5倍だぜ
368.5,370.5,なんかこれ何を言ってるんだろう
370.5,371.5,って思うんだよね
371.5,373.5,いやいやそこはちゃんとした情報
373.5,375.5,しかもさ2匹飼ってるってことは
375.5,376.5,ある程度
376.5,379.5,まあそういう基礎知識みたいなのはあるはずじゃん
379.5,381.5,犬1匹の世話の手間ってさ
381.5,383.5,相当なもんだなってわかるじゃん
383.5,385.5,にも関わらずそこに売りつけて
385.5,387.5,来ようとするのちょっと
387.5,389.5,そういう犬飼おうとして
389.5,391.5,にも関わらずそこに売りつけて
391.5,393.5,来ようとするのちょっと
393.5,395.5,おかしいなって思いますよね
395.5,397.5,まあ0から1の時よりはね
397.5,398.5,ちっちゃいのはわかるけど
398.5,400.5,全然違うと思うんだよな
400.5,402.5,しかもさね俺思ったんだけど
402.5,403.5,ペットショップでさ
403.5,405.5,でっかくなった犬とかってさ
405.5,407.5,捨ててんのかなあれ
407.5,409.5,捨ててんのかな
409.5,411.5,まあいじひもバカにならない
411.5,413.5,本当にねいじひも本当に
413.5,414.5,バカにならない
414.5,415.5,殺すのかなやっぱ
415.5,417.5,殺されるよね多分ね
420.5,422.5,なんかそうやって考えると
422.5,423.5,すごい大変だな
423.5,424.5,大変な仕事だなって思いますよね
424.5,425.5,まあよかったね
425.5,426.5,あなたたちは今
426.5,427.5,うんこちゃんに飼われて
427.5,429.5,幸せな犬生を
429.5,430.5,送ってるでしょ
430.5,431.5,ちょっとごめんなさいね
431.5,432.5,水飲ましてくださいね
432.5,433.5,お風呂上がりなんで
433.5,434.5,かなり脱水気味なんで
434.5,435.5,ちょっと水飲ましてください
435.5,436.5,水分補給
436.5,437.5,セルの隅々まで
437.5,439.5,水分を行き渡らせたい
444.5,446.5,すいませんすいません
449.5,451.5,動物園で餌用に
451.5,452.5,引き取ってくれるよ
452.5,454.5,いやなんかそれもかわいそうじゃん
454.5,455.5,そんなさ
455.5,457.5,愛顔動物をさ
457.5,459.5,家畜の餌にするって
459.5,461.5,ちょっと
461.5,463.5,考えられませんよね
463.5,464.5,なんかでもさ
464.5,465.5,YouTubeでこの前動画調べてたの
465.5,466.5,あれだよ
466.5,468.5,馬とか牛とかを
468.5,470.5,殺処分する風景みたいな
470.5,471.5,動画があって
471.5,472.5,衝撃を受けたよ
472.5,474.5,なんかね風車みたいなのが
474.5,475.5,ぐるぐる回ってて
475.5,476.5,そこにぶっこまれて
476.5,477.5,だんだんだんだん分解されていく
477.5,478.5,みたいな
478.5,479.5,あの動画見たことある?
479.5,481.5,お前ら見た方がいいよ
481.5,483.5,だんだんだんだんね
483.5,484.5,なんか
484.5,485.5,なんていうのあれ
485.5,486.5,ミンチ
486.5,488.5,生きたままミンチにするみたいな
488.5,489.5,あれちょっとね
489.5,490.5,いやグロっていうかね
490.5,492.5,衝撃受ける
492.5,494.5,ミキサーにかけてんの
494.5,496.5,すっごいでっかい
496.5,497.5,ギロチンみたいなのが
497.5,498.5,ぐるぐるぐるぐる回ってて
498.5,500.5,そん中で牛とかぶっこまれて
500.5,501.5,だんだんだんだん
501.5,502.5,肉を削り取られていく
502.5,504.5,っていう動画があって
504.5,506.5,どこの国か分かんねえんだよ
506.5,508.5,どこの国か
508.5,509.5,ちょっとね
509.5,511.5,衝撃を受けるから
511.5,512.5,ぜひみんな
512.5,513.5,見てください
513.5,514.5,もしかしたら
514.5,515.5,死んでるかもしんないけど
515.5,516.5,覚えてないんだよね
516.5,517.5,まあそれも一つのね
517.5,519.5,あの命のたっとさということで
519.5,521.5,みなさんぜひ見てくださいね
521.5,522.5,おもちゃみたいな動きしてた
522.5,523.5,してたしてた
523.5,525.5,なんか手と足がな
525.5,527.5,カエルみたいな
527.5,528.5,なんかカエルの筋肉にさ
528.5,530.5,塩かけた時みたいな感じで
530.5,531.5,そんな風に
531.5,532.5,残酷だなって思いました
532.5,534.5,人間は
534.5,535.5,と同時に
535.5,536.5,人間って強いんだなって
536.5,537.5,あのメルウェブみたいな
537.5,538.5,感情が俺に芽生えたね
538.5,540.5,なんて強いんだ人間は
540.5,542.5,人間でよかったって思った
542.5,543.5,殺す側に回れるこの
543.5,545.5,なんていうのかな
545.5,546.5,やっぱ
546.5,547.5,殺される側よりやっぱ
547.5,549.5,殺す側がいいじゃないですか
549.5,550.5,みなさんも人間であることに
550.5,552.5,なんかねえ
552.5,553.5,誇りを感じて生きてください
553.5,555.5,王なんだなって
555.5,556.5,ピラミッドの頂点に
556.5,557.5,我々は立っているんだな
557.5,558.5,っていうふうに
558.5,559.5,思いましたね
559.5,560.5,ちょっとごめんなさい
560.5,561.5,犬に餌あげさせてください
561.5,562.5,ほら
562.5,563.5,じゃないとね
563.5,564.5,吠えちゃうんで
564.5,565.5,犬バカなんで
567.5,569.5,血の毛は引くは思い出すわ
569.5,570.5,でもなんかね
570.5,571.5,ブシャーって
571.5,573.5,血入れたりしないから
573.5,574.5,本当に興味がある人は
574.5,575.5,ぜひ見てください
575.5,576.5,あとね
576.5,577.5,最近俺ね
577.5,578.5,ピンポン見たんだよね
578.5,579.5,ピンポン
579.5,580.5,なんか俺
580.5,581.5,なんか見たことあるなー
581.5,582.5,っていうふうに思ってたんだけど
582.5,583.5,映画は見たことあったんだよ
583.5,584.5,あれ全部終わってないよね
584.5,585.5,まだね
585.5,586.5,途中までしか見てないんだけど
586.5,587.5,あれ面白いな
587.5,588.5,まだ見てない人
588.5,589.5,ぜひ見てくださいね
589.5,590.5,あれ面白いんで
590.5,591.5,ガンガンネタバレしていくで
591.5,592.5,今後は
592.5,593.5,今後は
593.5,594.5,ガンガンネタバレして
594.5,595.5,いこうと思ってるんで
595.5,596.5,よろしく
596.5,597.5,あれ稲中卓球部
597.5,598.5,稲中卓球部描いてる人なの?
600.5,601.5,稲中卓球部の人?
601.5,602.5,あれ
604.5,605.5,似てない?
606.5,607.5,似てるよな
609.5,610.5,似てねえ稲中と
611.5,612.5,鉄筋コンクリートだ
612.5,613.5,そうだ
613.5,616.5,鉄筋コンクリートの人だよね
