start,end,text
0.0,2.0,ごめんなさい
10.48,12.48,ちゃんと見えてる? 画面
12.48,13.98,いい感じに
16.16,18.16,どう?
18.16,19.44,いい感じに?
19.44,21.44,いい感じに?
21.44,23.44,いい感じに?
23.44,25.44,いい感じに?
25.44,27.44,いい感じに?
27.44,29.44,いい感じに?
29.66,31.66,すいません
31.66,54.66,【早送り中】
54.660000000000004,61.660000000000004,すまん、洗顔だけじゃなくていろいろ、全部、あ、あ、やってきてしまった
64.66,67.66,すっきりちょっときれいになってきちゃいました
69.66,70.66,ちょっと待ってな
73.66,74.66,うわー
84.66,99.66,【早送り中】
99.66,103.66,なんか、ストリームプレイヤー作ってくれたらさ、できればIRCDを見たいんだよね
103.66,109.66,なんかゲームするときとかさ、なんかいまいち、このブラウザを開きながらってやるのだるくてさ
110.66,114.66,できればそうしたいんだけど、なんかストリームプレイヤーいい感じにしてくんね
119.66,121.66,それは甘い?
128.66,129.66,甘いか
131.66,134.66,ストリームプレイヤーはU3の女子なんだけど、アイカーブ残してくれよ
134.66,136.66,なんかわかんないやり方が、どうやってやんの
139.66,141.66,まあいいよ、適当で、今日は
153.66,154.66,【コメント】アーカイブの効果は全員にする
154.66,155.66,あー、なるほど
156.66,159.66,友人だけにしてUPだけに見せたい、俺のアーカイブ
159.66,160.66,わりぃ
160.66,162.66,UPにしか見せたくねえ
163.66,165.66,俺のアーカイブは、ごめんな
165.66,166.66,ごめんな
168.66,169.66,UPにしか見せない
170.66,171.66,友人だから
172.66,173.66,UPがあげてくれるだろ
188.66,189.66,ねえ
190.66,191.66,なんかでも
192.66,195.66,国のために働くアーカイブは分かった、そこまで言うなったら
195.66,198.66,だって一応この放送が終わってからじゃなきゃできねえだろ
198.66,199.66,まああれだよ
199.66,200.66,そんななんていうの
201.66,203.66,ダラダラするだけだから別に
203.66,205.66,今回はいいだろ
205.66,206.66,次から
206.66,210.66,多分、今公開範囲を全員に変えたから
211.66,213.66,次から反映されるはず
213.66,215.66,あ、この放送から反映されるんだ
215.66,216.66,うーん、じゃあ
216.66,217.66,よかったんじゃないか
222.66,223.66,ねえ
223.66,224.66,ハナちゃん
225.66,226.66,ハナコロちゃん
233.66,235.66,動いてるハナちゃん見せていいんだけどさ
236.66,238.66,機械がないんだよね
240.66,241.66,なかなかそういう
241.66,243.66,チャンマンみたいにさ
243.66,244.66,やりてんだけどさ
247.66,248.66,チャンマンみたいに
250.66,251.66,部長と
253.66,254.66,変なクレー、パグ
257.65999999999997,258.65999999999997,やりてんだけどさ
262.65999999999997,263.65999999999997,ムビドッツェは今度な
265.65999999999997,267.65999999999997,俺ウェブカメいっぱいあるんだけどさ
267.66,268.66,そういう理由でちょっと
269.66,270.66,牽引してるんだよね
275.66,276.66,写真は見せたじゃん
276.66,277.66,あんまり俺なんか
278.66,279.66,自分のさ
281.66,282.66,LINEのIDとかをさ
282.66,284.66,犬の顔にしたいからさ
284.66,286.66,あんまり写真も良くねえかなと思ってあげんの
287.66,288.66,なんか
289.66,290.66,自分の
291.66,292.66,LINEのIDとかをさ
292.66,293.66,犬の顔にしたいからさ
293.66,295.66,あんまり写真も良くねえかなと思ってあげんの
296.66,297.66,そういう今
298.66,300.66,散歩はね、まだできないんだ
300.66,302.66,もうちょっとしたらできるようになる
303.66,304.66,あと
304.66,305.66,うわあと1週間か
305.66,307.66,もうそんなに経ったの?
307.66,308.66,俺の筋肉見てくんない?
308.66,310.66,もう一向にかまわん
310.66,312.66,お前の筋肉を見る分には
313.66,314.66,一向にかまわんよ
320.66,321.66,可愛いだろ
322.66,323.66,可愛いだろ
328.66,331.66,お前昔犬がスカイプアイコンのやつバカにしてた
331.66,332.66,ちょっと待ってな
333.66,334.66,じゃねえかよあんまり
335.66,336.66,謝るわじゃあごめんなさい
338.66,340.66,なんかでもまだ変えれてねえんだけどさ
340.66,341.66,ちげえんだよあのさ
341.66,342.66,俺がさ
343.66,344.66,ハナちゃんの画像をさ
344.66,345.66,待ち受けとかにしてもさ
345.66,347.66,誰もいいねくれなかったらやだからさ
347.66,348.66,変えれてねえんだよな
348.66,350.66,俺はどんどん心閉ざしていくからよ
352.66,353.66,そういう
353.66,355.66,意地悪するやつには
359.66,360.66,今後の予定は
360.66,361.66,今後の予定ってなに?
361.66,362.66,配信の?それとも
363.66,364.66,俺が30いいねつける
364.66,365.66,やべえなそれ
365.66,367.66,30いいねつけてくれたら
368.66,369.66,前向きに考える
370.66,371.66,配信の今後の予定?
371.66,372.66,なし特に
373.66,375.66,かもなく不可もなく
376.66,377.66,かもなく不可もなく
385.66,386.66,なんでこの長い髪がさ
386.66,387.66,俺髪の毛がさ
388.66,389.66,落ちてるのが
389.66,390.66,一番腹立つの部屋で
391.66,393.66,この長い髪は100%ゴロリじゃん
393.66,394.66,ぶん殴んねえと分かんねえのかな
394.66,395.66,こういうさ
395.66,396.66,髪の毛掃除しろっていうのがさ
403.66,404.66,ソファーの上に髪の毛とか
404.66,405.66,むかつくだろ
407.66,408.66,犬に服着せられちゃうの
408.66,409.66,なんかね散歩するときは
409.66,410.66,毛が長いから
410.66,413.66,犬に服着せてあげなきゃいけないらしい
413.66,414.66,なぜなら周りにすごい迷惑なんだって
414.66,416.66,やっぱり犬のアレルギーの方とかもいるじゃん
418.66,420.66,なるほどそういう配慮だったのかと
421.66,423.66,ただのキラキラ眠バカじゃなかったんだと思って
424.66,425.66,俺が浅はかだった
435.66,436.66,ゴロリスキンヘッドにしよう
436.66,437.66,分かった
437.66,438.66,前向きに
439.66,440.66,考えさせてください
447.66,448.66,ヒニー手術するぜ
449.66,450.66,犬アレルギーなんて
451.66,452.66,滅多にない
456.66,457.66,猫アレルギーはよく聞くのにね
457.66,458.66,犬もだって
460.66,461.66,毛長ぇとありそうじゃないか
465.66,466.66,ハナちゃんの穴にも入れたくなる
466.66,467.66,ギリギリならない
469.66,470.66,なんて言うんだろう
472.66,474.66,可愛さ余って憎さ100倍になっちゃう
474.66,476.66,可愛い可愛い可愛いってなってる
478.66,479.66,外でなくなっちゃうね
481.66,482.66,7ヶ月以内だろ
483.66,484.66,多分
486.66,488.66,外を素足で歩いた犬を家に入れるの嫌じゃない
488.66,489.66,嫌だね
491.66,492.66,足だけ洗ってあげようかな
494.66,495.66,お腹いっぱい
499.66,500.66,ちょっとちょっとちょっと
502.66,503.66,ゲームしない?
503.66,504.66,んーしない
508.66,509.66,なんか
509.66,510.66,モチベーが上がったらするわ
510.66,511.66,いつか
511.66,512.6600000000001,いずれ
512.6600000000001,513.6600000000001,今年度中に
516.6600000000001,517.6600000000001,今年度中に
519.6600000000001,520.6600000000001,やりたいゲームがない
521.6600000000001,522.6600000000001,ポケモンやりたい唯一
522.66,524.66,俺がやってないポケモンがないっていうさ
524.66,526.66,俺DS配信的に
529.66,530.66,他のポケモンやってるでしょ
531.66,532.66,強いて言うならマザー2
