start,end,text
0.0,2.0,…
4.28,5.28,…
5.28,7.28,あっあっあっ
7.28,9.28,えーこれか
11.28,13.280000000000001,ただいま
14.08,16.080000000000002,あれ?
16.48,18.48,再起かけられたらあれか
19.92,21.240000000000002,変わっちゃうのか枠が
21.240000000000002,23.240000000000002,面倒だな
23.240000000000002,25.240000000000002,てなるとJUNちゃんねるから
25.240000000000002,30.240000000000002,ウィス
32.24,34.24,なんかアバー入れたら再起動されちゃった
36.24,38.24,ようやくこのゴミみたいな
38.24,40.24,キャプチャーボードとお別れできる
45.24,47.24,えーそして
48.24,50.24,もうこれできてるってことだよね
50.24,55.24,もう頼む来てくれ
59.24,61.24,で
61.24,63.24,あれ?認識されてないの?
63.24,65.24000000000001,アバー
68.24000000000001,70.24000000000001,ドライバーを
73.24000000000001,75.24000000000001,ちょっと待ってな
76.24,78.24,もろもろの今ジョージを済ませるから
80.24,82.24,いやさすがにないでしょそんな
86.24,88.24,さすがに
91.24,93.24,アバメディアのソフトを起動しろ?
95.24,97.24,なんだアバメディアのソフトを起動しろって
97.24,99.24,マイコンピューターからいける?
100.24,102.24,んーちょっと待ってな
103.24000000000001,105.24000000000001,マイクPC
108.24000000000001,110.24000000000001,えこれどっから起動すんの?
112.24000000000001,114.24000000000001,Cドライブ
114.24000000000001,116.24000000000001,違う
118.24000000000001,120.24000000000001,ちゃう
120.24000000000001,122.24000000000001,付属のCDとかなんもない
124.24000000000001,126.24000000000001,なんもないよ
127.24000000000001,129.24,なんもないよ
129.24,131.24,えーっと
135.24,138.24,付属のUSBケーブルでPCと接続しました
138.24,140.24,最新のソフトドライバーをダウンロード
140.24,142.24,あインストールしてねーわ
142.24,144.24,なるほどなるほど
146.24,148.24,えーっと
148.24,150.24,GC550ウィンド
150.24,154.24,GC550GC550GC550GC550
154.24,156.24,GC550GC550GC550
156.24,158.24,俺か
158.24,160.24,うーなんだこれむずい
162.24,164.24,60
164.24,166.24,X64
166.24,168.24,86もあるのかなんだ86って
168.24,170.24,こわなんかもうなんか
170.24,172.24,なんか俺とんでもないことしてる気がする
174.24,176.24,大丈夫なのこれ大丈夫なのこれ
178.24,180.24,俺はなんか今
180.24,182.24,近畿に手をつけてるんじゃないのか
184.24,186.24,OK
190.24,192.24,REC
192.24,194.24,セントラルサービスを停止中です
194.24,196.24,これデフォルトなんだ
196.24,198.24,OKじゃあ待つわ
198.24,200.24,これおそらく待ってればいいってことだよな
208.24,210.24,待つのみ
214.24,216.24,ん?
216.24,218.24,一回消して
218.24,220.24,あーあーあー
220.24,222.24,後ろでやってたわ
222.24,224.24,俺が見てないところで頑張ってくれてた
224.24,226.24,これで合ってるよねたぶんね
226.24,228.24,アバーメディアライブゲーマーエクストリーム
228.24,230.24,3.064113
230.24,232.24,これたぶん合ってるよな
232.24,234.24,あ
234.24,236.24,きた
236.24,238.24,よしOKよーし
240.24,242.24,あーついたついたついたついたついたついた
242.24,244.24,やった
244.24,246.24,やったこれで
246.24,248.24,きたアバー
248.24,250.24,アバーきたよアバー
250.24,252.24,なんだこれ
252.24,254.24,セリアデジタル
254.24,256.24,YRやっときたよ
256.24,258.24,これセリア
258.24,260.24,デジタル
260.24,262.24,デジタルっぽい
262.24,264.24,いや違うな
