start,end,text
0.0,7.5200000000000005,【コーヒーを飲む音】
7.5200000000000005,8.52,あぁ~~
12.56,13.06,【はじめの咳】
13.06,13.780000000000001,【はじめの咳】
13.780000000000001,14.280000000000001,【はじめの咳】
14.280000000000001,14.780000000000001,【はじめの咳】
14.780000000000001,15.280000000000001,【はじめの咳】
15.280000000000001,16.72,よろしくお願いしまーす
16.72,18.22,なんか、声の調子よくねえな
18.22,20.0,【はじめの咳】
20.0,21.400000000000002,いや1時間だけでいいや
22.18,22.68,今日は
24.42,26.16,なぜ1時間かというと
27.72,29.72,なぜ1時間と申しますと
29.72,32.879999999999995,あのー、ちょうどさっき実況動画撮り終わって
34.379999999999995,36.82,ま、あと編集してちょろっとあげるだけなんだけど
37.08,39.12,その作業に嫌気がさして
39.46,41.239999999999995,若干声が小っちゃいな多分な
42.019999999999996,44.36,作業に嫌気、嫌気がさして今
45.36,47.32,この枠を撮らせていただきました
48.78,51.239999999999995,ま、なんやかんやで2時間ぐらいやって
53.92,55.68,明日の朝っていうコースだな
56.04,58.04,なので、よろしくお願いします
59.04,61.04,よろしくお願いしまーす
62.48,64.48,別に深夜でもいいんだけどなー
65.08,68.08,なんかでもさ、深夜って
71.08,74.08,バイオリズムが狂っちゃうくねーなっていう
75.08,77.08,奉仕の心で俺は
78.08,80.08,今ここのマイクの前に立っております
82.08,84.08,なんかポケモンGOめちゃくちゃ流行ってるなー
84.08,86.08,なんかポケモンGOめちゃくちゃ流行ってるらしいねやっぱね
87.08,89.08,社会現象になんかなってるんでしょう
91.08,93.08,ま、かく言う俺も
93.08,95.08,ま、あんまり興味ないんだけど
95.08,97.08,流行るだろうなっていう希望的観測から
99.08,101.08,若干やらせていただいております
102.08,104.08,みなさんはいかがお過ごしでしょうか
106.08,108.08,なんかでも危ねーよな
108.08,111.08,道路でよガチャガチャガチャガチャやるとよ
112.08,114.08,大学生やるんだポケモンって
115.08,117.08,ポケモンって大学生やるんだ
119.08,121.08,そうなってくるとやっぱやりたいよね
121.08,123.08,そうなってくると
124.08,126.08,お前って冒頭の挨拶だけ適当だよな
126.08,128.07999999999998,結構適当だよ
128.07999999999998,130.07999999999998,適当っつってもあるぞね
130.07999999999998,132.07999999999998,バキと一緒だよ
132.07999999999998,134.07999999999998,適切な
134.07999999999998,136.07999999999998,今の大学生ポケモン前世紀世代だぞ
136.07999999999998,140.07999999999998,いや、ポケモン前世紀世代って俺たちだろ
140.08,142.08,30代だろ
142.08,144.08,30歳ぐらいのやつらが
144.08,146.08,ポケモン前世紀だよ
146.08,148.08,俺が小学校4年生の時にポケットモンスター
148.08,150.08,赤が出たんだよ
150.08,152.08,一番盛り上がってたからね
152.08,154.08,ピロリン?
154.08,156.08,ピロリンやめてくれ
160.08,162.08,まぁなんかそんだけ幅広い世代に愛される
162.08,164.08,ゲームなんだなっていうのを
164.08,166.08,改めて認識しますよね
166.08,168.08,ニュースとかでやってんじゃん
168.08,170.08,ニュースとかで
170.08,172.08,すげーよな
172.08,174.08,たかだかゲームのさ
174.08,176.08,アプリをさ
176.08,178.08,ニュースで報道するってとんでもないことだよね
178.08,180.08,ただなんかちょっと
180.08,182.08,屈折したやつらがいるはずなんだよ
182.08,184.08,ポケモンGOやってるやつ
184.08,186.08,クソだよなみたいな
186.08,188.08,そういうやつらを
188.08,190.08,取り込んでいきます
190.08,192.08,よろしくお願いします
192.08,194.08,屈折したクズども
194.08,196.08,天の尺のゴミがいるだろいっぱい
196.08,198.08,死人出たんだ
198.08,200.08,早すぎるだろペースが
200.08,202.08,ペースが
202.08,204.08,早すぎないか死人出るペースが
204.08,206.08,もうちょっとなんか
206.08,208.08,ゆっくりとした死を迎えてほしいよね
208.08,210.08,ゆっくりとした死
210.08,212.08,お前が配信でやらないといけない
212.08,214.08,なんかあれさ
214.08,216.08,人映しちゃうじゃん
216.08,218.08,人が映っちゃうなと思って
218.08,220.08,それが外配信できない
220.08,222.08,俺のなんか
222.08,224.08,弱点というかな
224.08,226.08,インハイなんだよ
226.08,228.08,外配信は俺の中で
228.08,230.08,映さなくてもできるんだ
230.08,232.08,なんかでもあれってさ
232.08,234.08,配信でやるっていうよりは
234.08,236.08,おのおの楽しむコンテンツみたいな感じなんでしょ
236.08,238.08,わかんないけど
238.08,240.08,映んねえんだ
240.08,242.08,いやでもなんかカメラでビャーって映ってんじゃないの
242.08,244.08,カメラ塞いでも
244.08,246.08,いけるぞ面白くもなんともねえだろ
246.08,248.08,そんなの
248.08,250.08,なんともねえだろ面白くもなんともねえよ
250.08,252.08,そんなの
252.08,254.08,風景映さずにやるってことは
254.08,256.08000000000004,そんなの面白くねえよ
256.08000000000004,258.08000000000004,ヘが止まらん
258.08000000000004,260.08000000000004,警視庁が注意喚起してるヘ
260.08000000000004,262.08000000000004,そうなんだ
262.08000000000004,264.08000000000004,まあ皆さんも気をつけて楽しんでくださいね
264.08000000000004,266.08000000000004,あんまりなんか事故とかさ
268.08000000000004,270.08000000000004,起きちゃったら大変じゃん
270.08000000000004,272.08000000000004,事故だのなんだのが起きたら
272.08000000000004,274.08000000000004,大変やろ
274.08000000000004,276.08000000000004,カメラ機能オフにできるんだ
276.08000000000004,278.08000000000004,うーん
278.08000000000004,280.08000000000004,良さ半減じゃねえかよ
280.08,282.08,自分の地元でなんか
282.08,284.08,ねえ
284.08,286.08,やりたいっていう
286.08,288.08,そういう奴らのために作ったんじゃねえの知らねえけど
288.08,290.08,野球の話したくねえよマジで
290.08,292.08,ジャイアントが弱すぎて
292.08,294.08,山田の三冠をぐらい
294.08,296.08,山田が三冠を取ったら次野球の話するわ
296.08,298.08,それまで野球の話厳禁
300.08,302.08,したくない
302.08,304.08,ジャイアントが弱い時に
304.08,306.08,俺もなんか魂
306.08,308.08,メジャーに魂売りかけてるわ今
308.08,310.08,メジャーに
310.08,312.08,野球の話やめて
314.08,316.08,やりたくない
316.08,318.08,したくない
320.08,322.08,楽しむ楽しまないじゃなくて
322.08,324.08,危ないって話やぞ
324.08,326.08,西岡アキレス圏完全弾です
326.08,328.08,かわいさすぎるよな
330.08,332.08,なんで普通に走ってるだけで
332.08,334.08,アキレス圏切れるんだよっていう
334.08,336.08,なんか最近のでもさ
336.08,338.08,俺一個だけ言いたいのは半身ファンが
338.08,340.08,鳥種叩いてんじゃんあれはもうちょっと
340.08,342.08,マイルドにしてあげてほしいね
342.08,344.08,どんだけ今まで功績をさ
344.08,346.08,鳥種いなかったら半身なんてクズなんだからさ
346.08,348.08,ここ10年
348.08,350.08,もうちょっとなんか
352.08,354.08,いたわってあげてほしいなって思っちゃうよな
354.08,356.08,もうちょっとだけ
356.08,358.08,俺鳥種大好きだからさ
360.08,362.08,ちょっとかわいそうだなっていう
362.08,364.08,ちょっとだけかわいそうだなって
364.08,366.08,思いますね
368.08,370.08,実況上げてんだけどさ
370.08,372.08,ちょっとなんかめんどくさい
372.08,374.08,単純にめんどくさくて
374.08,376.08,よしこれから編集するぞーって
376.08,378.08,思ったんだけど
378.08,380.08,素材ぶっこんだところでやめた
382.08,384.08,一回配信して心を穏やかにして
384.08,386.08,穏やかな心と
386.08,388.08,時間が必要なんだよ
390.08,392.08,穏やかな心を取り戻そうと思います
392.08,394.08,まぁ明日の朝
394.08,396.08,明日多分俺
396.08,398.08,あーでも配信できるか
398.08,400.08,まぁ明日の朝もしくは夕方ぐらいに上がってんじゃねーか
400.08,402.08,エンコートしてない
402.08,404.08,だから編集すらしてない
404.08,406.08,穏やかになろうと思います
408.08,410.08,編集で自分の声聞くときどういう気持ち
410.08,412.08,煽りじゃなくてな
412.08,414.08,いつもの俺だね
414.08,416.08,なんかもうだってさ自分の声聞いてるの
416.08,418.08,だからもう配信でさ
418.08,420.08,聞く声も俺の声だから
420.08,422.08,だから
422.08,424.08,何にも
424.08,426.08,何の変哲もない
426.08,428.08,日常
428.08,430.08,コーヒーブレイクタイムだよ
430.08,432.08,ブレイクタイム
432.08,434.08,ナルシストのこれあれだな特権だな
434.08,436.08,ナルシストの特権
438.08,440.08,普通の人は自分の声聞くの恥ずかしい
440.08,442.08,慣れるでしょ7年やってたらさ
442.08,444.08,さすがに慣れるでしょ
444.08,446.08,今さらそんなこと言ってるやついないんじゃないか
446.08,448.08,何の変哲もないよね
448.08,450.08,でも若いときの声聞くとさ
450.08,452.08,なんかちょっとやっぱ違うなっていう
452.08,454.08,風に
454.08,456.08,思ったり思わなかったり
456.08,458.08,飲み物持ってくるわ
458.08,460.08,実況始めたいと
460.08,462.08,欲するやつがなんか集まってきてる
476.08,478.08,ミツヤサイダーだろ
478.08,480.08,今日は
480.08,482.08,ミツヤサイダー最強
484.08,486.08,よっこいしょっと
486.08,488.08,実況になりたいやつが集まってきてるね
494.08,496.08,歌ってみたのやつらすげーよな
496.08,498.08,自分の声恥ずかしくて聞けんわ
498.08,500.08,いや俺さ
500.08,502.08,あのー
502.08,504.08,コウヘイっていたじゃん
504.08,506.08,引退しちゃったじゃん
506.08,508.08,俺調べてたんだよ
508.08,510.08,コウヘイ引退しちゃったんだと思って
510.08,512.0799999999999,俺コウヘイのこと何も知らなかったの
512.0799999999999,514.0799999999999,調べてみたら
514.0799999999999,516.0799999999999,あいつが悪口言った人のリストみたいなのが出てきて
516.0799999999999,518.0799999999999,あいつすげーところに喧嘩売ってて
518.0799999999999,520.0799999999999,小林幸子
520.0799999999999,522.0799999999999,瀬戸内弱鳥とかにも喧嘩売ってて
522.0799999999999,524.0799999999999,すげーなと思って
524.0799999999999,526.0799999999999,あいつ小林幸子と
526.0799999999999,528.0799999999999,コウヘイのこと何も知らなかったの
528.0799999999999,530.0799999999999,すげーなと思って
530.08,532.08,あいつ小林幸子と
532.08,534.08,瀬戸内弱鳥にも
534.08,536.08,喧嘩売ってんだぜ
536.08,538.08,殺されても仕方ねーよな
540.08,542.08,なんでそんなところに
542.08,544.08,喧嘩を売ったんだっていう
548.08,550.08,チャレンジャーにも程があるよね
550.08,552.08,引退しちゃったらしいよ
552.08,554.08,それを見てさ
554.08,556.08,引退して正解だなと思ったね
556.08,558.08,引退して
558.08,560.08,どういう悪口言ったかによる
560.08,562.08,そこまで調べてないけど
562.08,564.08,でもさ自分もさ
564.08,566.08,なんか
566.08,568.08,見習うべきものなんか
568.08,570.08,何もないよ
570.08,572.08,なんで小林幸子と瀬戸内弱鳥に喧嘩を
572.08,574.08,売んなきゃいけないんだ
574.08,576.08,無害も無害だろ
576.08,578.08,叩く必要がなさすぎるでしょ
580.08,582.08,なんかちょっと違うなって
582.08,584.08,なるべくしてなった姿なんだな
584.08,586.08,って思いましたね
586.08,588.08,だってなんか
588.08,590.08,すげえ奴らじゃん
590.08,592.08,しょべえ奴らに喧嘩売んだったらまだ分かるけどさ
592.08,594.08,明らかにもうさ
594.08,596.08,天と地ほどの差があるのにさ
596.08,598.08,よく言ったなっていう
600.08,602.08,でなんかその歌ってみたの奴らすげえなと思ったのが
602.08,604.08,やっぱあの
604.08,606.08,歌とか聞いたらミスチルとかさ
606.08,608.08,ビーズとかさ
608.08,610.08,小柳ゆきとか
610.08,612.08,聞くとさやっぱうめえじゃん歌
612.08,614.08,素人の俺が聞いてさ
614.08,616.08,歌うめえなーって思うぐらいだから
616.08,618.08,プロから聞いてもうまいと思うんだよ
618.08,620.08,でさやっぱ歌ってみたの人たちってさ
620.08,622.08,うまい人いないじゃん
622.08,624.08,たぶんそんなさ聞き惚れるみたいな人いる?
624.08,626.08,今さ歌ってみたってさ一番うまい人って
626.08,628.08,誰なの
628.08,630.08,スーパーフライド
632.08,634.08,あれすげえうまいじゃんあのバカ
634.08,636.08,めちゃくちゃうまくない
636.08,638.08,ゲロが一番うまいの
638.08,640.08,やっぱ
640.08,642.08,玉木浩二とかめちゃくちゃうまいじゃん
642.08,644.08,ゲロが一番うまいの
648.08,650.08,ゲロが一番うまいのやっぱ
652.08,654.08,でもさたぶんさ
654.08,656.08,テレビとかに出てたらさ
656.08,658.08,ゲロもさ
658.08,660.08,うまーってたぶん感じないと思うんだよ
660.08,662.08,歌ってみたで聞くからうまーって思うだろうけどさ
662.08,664.08,テレビでゲロの曲流れてて
664.08,666.08,この人うまいなーって思わないでしょたぶん
666.08,668.08,俺たぶん
668.08,670.08,歌い手の中でゲロが一番うまいって俺も思ってるけど
670.08,672.08,やっぱ
672.08,674.08,プロってすげえんだなほんとになー
674.08,676.08,こういうの割とうまいよ
676.08,678.08,ひにくだね
678.08,680.08,綺麗なバラにはトゲがあるのさ
680.08,682.08,あそうなんだ
682.08,684.08,あいつ実力者なんだ
684.08,686.08,へー
686.08,688.08,バラの抜き方を知らなかったな
692.08,694.08,俺だってあれだよ
694.08,696.08,演奏してみた
696.08,698.08,好きですかー
698.08,700.08,俺の中で歌ってみたの
700.08,702.08,コウヘロカブゴミだと思ってたんだけど
702.08,704.08,生ゴミ
704.08,706.08,生ゴミのクラスだと思ってたけど
706.08,708.08,俺の方がうめえんじゃねーかっていう
708.08,710.08,高音の
712.08,714.08,俺の中での
714.08,716.08,あいつのトップはあれだったからさ
720.08,722.08,なんかちょっと違うなって思っちゃったんだよな
722.08,724.08,すげえわ
724.08,726.08,切磋琢磨して
726.08,728.08,あんまりなんかうまくないけど
728.08,730.08,人気が出て
730.08,732.08,なんかそれで
732.08,734.08,プロになるみたいなね
734.08,736.08,アンダーバーとか歌
736.08,738.08,全然うまくないじゃんたぶん
738.08,740.08,なんならちょっとキモいじゃんアンダーバーって
740.08,742.08,めちゃめちゃ人気なんでしょあの人
744.08,746.08,アンダーバー
746.08,748.08,あいつ歌なんか全然うまくなんともねーけど
748.08,750.08,すげえ人気じゃん
752.08,754.08,それがたぶんニコニコ動画の
754.08,756.08,いいところなんだよな
756.08,758.08,最近動画も上がってたよ
758.08,760.08,ランキングで
760.08,762.08,ネタが面白いみたいな感じなんだ
762.08,764.08,替え歌みたいなことやってんの
764.08,766.08,替え歌
766.08,768.08,いやでもあの子すっげえ人気じゃん
768.08,770.08,めちゃくちゃ人気だよ
770.08,772.08,めちゃくちゃ人気だよ
772.08,774.08,ほんとに
774.08,776.08,すさまじいぐらい
776.08,778.08,人気だよ
778.08,780.08,お前もしかして歌い手に憧れてんの
780.08,782.08,歌い手に憧れてはない
782.08,784.08,いいと思うんだよね
784.08,786.08,例えばさ
786.08,788.08,困ったときネタがなくて困ったとき
788.08,790.08,とかあんじゃん
790.08,792.08,そういうときなんか歌歌えるじゃん
792.08,794.08,あの人たちって
794.08,796.08,歌究極の武器じゃん
798.08,800.08,なんかあったら歌歌えんじゃん
802.08,804.08,俺なんにもねえからさそういう武器が
808.08,810.08,歌おうと思えば歌えるけど俺ちげえじゃんなって
810.08,812.08,ちげえじゃん
812.08,814.08,うめえやつらの話だよ
814.08,816.08,アンダーバードが歌歌ったらやっぱ
816.08,818.08,キャーってなるじゃん
818.08,820.08,なんもねえからそこがなんか俺の中で
820.08,822.08,うらやましいなって思うときはあるけど
822.08,824.08,なんかやっぱちげえな
824.08,826.08,むずがよくなっちゃうね俺ああいう風に
826.08,828.08,わーってされたら
828.08,830.08,照れちゃう
830.08,832.08,おじさんデレレレ読んじゃおっかな
832.08,834.08,とか言えないもん
834.08,836.08,言えない
836.08,838.08,お前その様子で何が
838.08,840.08,お前何を
840.08,842.08,お前何を言ってるんだってなるでしょ
844.08,846.08,何お前むずがそんなこと言い草で
846.08,848.08,入れおってるんだっていう
848.08,850.08,男の価値を下げるなよって思っちゃったもん
854.08,856.08,よく言えたおいどの口がてめえ言ってんだって俺は
856.08,858.08,思いましたね
858.08,860.08,落語でも覚えたら
860.08,862.08,なんでプロがいるのにそんなあえてそこに
862.08,864.08,突っ込んでいかなきゃいけねえんだ
864.08,866.08,こういう生で俺はモテるとか
866.08,868.08,モテるんじゃない
868.08,870.08,歌うまいやつってブスでも
870.08,872.08,すげえモテるじゃんいたよ学生時代とかも
872.08,874.08,全然さ
874.08,876.08,かっこよくないのに
876.08,878.08,俺高校時代とかあんまモテなかったのね
878.08,880.08,中学校時代めっちゃくちゃモテたんだけど
880.08,882.08,多分それでなんか
882.08,884.08,調子に乗ってたんだろうな
884.08,886.08,高校そのまま末置きでいったらあんまモテなくて
888.08,890.08,歌うめえやつとかさ
890.08,892.08,面白いやつとかさ
892.08,894.08,むっちゃモテてたからさ
894.08,896.08,布団ちゃんはモテなかったね
896.08,898.08,汚らしかったから
898.08,900.08,俺たちなんかそういう風に
900.08,902.08,表舞台に立つのがクズだよなみたいな
902.08,904.08,そういう
904.08,906.08,やつだったからさ
906.08,908.08,頭でっかいとか
908.08,910.08,そんなにねあんまりデメリットじゃなかった
910.08,912.08,単純に性格がだめだったんだろうな
912.08,914.08,もっと社交的でさ
914.08,916.08,人気者のやつが
916.08,918.08,やっぱモテるんだろうな
918.08,920.08,ギターでも練習したら絶対やだわ
920.08,922.08,一番寒いわ俺なんか
922.08,924.08,女にモテたくてギター始めるやつが
924.08,926.08,一番嫌いだわ
926.08,928.08,単純に好きでギターやってるやつとか
928.08,930.08,あったらいいんだけど
930.08,932.08,女にモテたくてギターやってるやつが本当にしゃらくせえわ
932.08,934.08,俺の中で人類最下位だわ
936.08,938.08,もっとなんか別のことがあるだろうっていう
938.08,940.08,インキャラだった
940.08,942.08,インキャラってなに
942.08,944.08,あんまり社交的じゃなかった
944.08,946.08,でもね俺の友達はねすごいイケてるやつだったのみんな
946.08,948.08,学校の中心グループだったんだけど
948.08,950.08,俺はなんか
950.08,952.08,スネ夫だったんだよね多分ね
952.08,954.08,俺さ人がいっぱいいるところで本当しゃべんないから
956.08,958.08,なんか話聞く
958.08,960.08,聞いてるからさうんうんうんみたいな
960.08,962.08,リアクション薄めで
962.08,964.08,だから人気が出なかったんだろうな
964.08,966.08,部活とかもやってなかったらしい
968.08,970.08,それインキャっていうの?
970.08,972.08,人気者じゃなくて
972.08,974.08,ゲーム実況やるやつも大概だね
974.08,976.08,まあそうだよな
976.08,978.08,一理ある
978.08,980.08,なんかでも俺の中でね
980.08,982.08,ギターを始めるやつに対する抵抗がすごいわ
984.08,986.08,友達はめっちゃモテたよ
986.08,988.08,なんかでもね
988.08,990.08,ATフィールドが人より
990.08,992.08,おっきいんだろうな
992.08,994.08,プライベートゾーンがすごい広くて
994.08,996.08,あんまり仲良くなれなかったねみんなと
998.08,1000.08,びっくりしてると思うよ
1000.08,1002.08,高校時代の俺は
1002.08,1004.08,高校時代は結構社交的だったかな
1004.08,1006.08,そういうなんか
1006.08,1008.08,暗い過去もあるんだよ
1008.08,1010.08,部活やってないとかゴミくずじゃん
1010.08,1012.08,ちなみにうちの高校ね
1012.08,1014.08,文部領土を謳ってて
1014.08,1016.08,部活参加率99%とか
1016.08,1018.08,俺一人だけ部活やってなかったっていう
1018.08,1020.08,それがいけなかったんだよな
1020.08,1022.08,野球部退部したのが
1022.08,1024.08,俺の人生の間違いだったんだろうな
1024.08,1026.08,なんかみんなさ
1026.08,1028.08,対して出てもいいのにさ
1028.08,1030.08,なんかみんな
1030.08,1032.08,こぞって部活やってたんだよ
1032.08,1034.08,俺坊主が嫌で
1034.08,1036.08,布団ちゃんは体操部かなって
1036.08,1038.08,なんでかっていうと
1038.08,1040.08,みんな体操部の部室で
1040.08,1042.08,タバコ捨てて一番タバコ吸いやすいから
1042.08,1044.08,っていう理由であいつ
1044.08,1046.08,最低だろ
1046.08,1048.08,一番タバコ吸うところに近いから
1048.08,1050.08,っていう理由であいつは体操部やってたわ
1050.08,1052.08,"2,3日部活出てやめてた"
1052.08,1054.08,なおかつ一番最初に
1054.08,1056.08,タバコ見つかって低額になってたわ
1056.08,1058.08,くそ玉見ろと思ったね
1058.08,1060.08,布団ちゃんが低額になったとき
1060.08,1062.08,ヘヘッ
1062.08,1064.08,ついに捕まりやがったか
1064.08,1066.08,あいつ逃げるんだよなんかさ
1066.08,1068.08,いろんな事件があったときにさ
1068.08,1070.08,あいつほんとに
1070.08,1072.08,ほんとにねなんか
1072.08,1074.08,小さい男で
1074.08,1076.08,マジで逃げるのね
