start,end,text
0.0,4.62,ぺけたん:「いやでもケンジさんが占い師って結構分かりやすかったですよ。」
4.62,24.82,ぺけたん:「え、あのうんこちゃんさん結構ネジ伏せていきましたよね。なんか自分占い師っていうアピール上がってきますよ。逆にそれがちょっと狂人らしい、狂人かそれかあの人狼らしいなっていうところが目立って。」
24.82,31.2,ぺけたん:「でも元のキャラクターもあるんだけどさ、それはある程度伏せていったほうがいいの?」
31.2,34.56,ぺけたん:「それは伏せていったほうがいいかもしれない。」
34.56,37.88,ぺけたん:「ちくわプロから一言。」
37.88,40.58,ぺけたん:「え、何を言ったらいいですか?」
40.58,41.58,ぺけたん:「お前ww」
41.58,43.760000000000005,ぺけたん:「弱いんじゃないですか?」
43.760000000000005,48.760000000000005,ぺけたん:「え、どういうこと?あの、加藤さんがあの勝つための方法ですか?」
48.760000000000005,51.06,ぺけたん:「あ、そうそうそう。良かった点と悪かった点。」
51.080000000000005,63.2,ぺけたん:「あの、敵が人狼が強かった場合、加藤さんが自分の役職すぐ言ってしまうとすぐ殺されるので、あの最初からやっぱりあの出しゃばらないように、あの上手いタイミングで入った方がいいと思う。」
63.2,67.84,ぺけたん:「でもさ、占いはさ、初っ端行った方がさ、村のためにならない?」
67.84,75.36,ぺけたん:「村のためになるんですけど、ならないです。あの、殺されるっていうかもう人狼たちの陰で喋ってるので、狙われるのを。」
75.36,77.84,ぺけたん:「ま、2ターン目くらいに出るのがベストってことなんだ。」
77.84,96.24000000000001,ぺけたん:「そうです。夜に、1日目の夜に、あの狼たちは狙わないです。逆に加藤さんが役職だった場合、後々殺そうっていうことになってくるので、加藤さんは後々なんか残されて、あの、結局加藤さんが不利になってしまいます。結局1人だけ。」
96.24000000000001,108.14000000000001,ぺけたん:「ま、ちょっとじゃあそういう感じにするわ。お願いします。でも俺が残ることって人狼側にとってすごいメリットじゃない?」
108.14000000000001,110.94000000000001,加藤さん:「ちょっとデメリットじゃないですか?」
110.94000000000001,112.34,ぺけたん:「なんで?」
112.34,115.34,加藤さん:「狂戦って残ってても人狼の勝利にならないですか?」
115.34,122.74000000000001,ぺけたん:「あ、そう。でもさ、その、最後の方に邪魔なやつ消せるじゃん。人狼場だよ。俺は。」
