start,end,text
0.0,4.0,えー音量を最大
4.0,7.0,確かマイクの音量が若干低いかもなぁ
8.0,10.0,でもいいやこれもう
10.0,12.0,ごめんOBSはまた今度
12.0,16.0,ねぇねぇモンスター3X3のドライバー入れたんだけどさ
16.0,17.0,認識しないんだよね
17.0,20.0,ドライバーを更新してくださいってなっちゃって
20.0,22.0,んーどうしよう
22.0,24.0,なんかさ
24.0,25.0,パソコンってさ
25.0,26.0,Wi-Fi飛んでたらさ
26.0,28.0,共有できないの
28.0,30.0,色きしょーから変えてくれって言ってもさ
30.0,32.0,わかんないんだもんこれが
32.0,34.0,声聞こえる?
34.0,35.0,あー
35.0,36.0,自分で確認しよう
38.0,39.0,聞こえるな
42.0,44.0,クラウドにインストールデータ
44.0,45.0,あーなるほどー
45.0,47.0,そういう時に使うのかー
48.0,49.0,サイトに行ってね
49.0,51.0,ダウンロードできないんだよね
51.0,53.0,最近マイク近いよね
54.0,56.0,なんか教えてくんない?そのやり方
58.0,59.0,あとねー
63.0,65.0,違うだからそのなんだっけ
65.0,67.0,あUSBに入れて
67.0,69.0,そうめっちゃ楽じゃないそれ
69.0,71.0,それでやればよかったよね
71.0,73.0,USBに入れてさ
73.0,75.0,パソコンにぶっこんで
75.0,77.0,すげー簡単じゃん
77.0,79.0,バカなのかー
79.0,81.0,それでできんのー
81.0,83.0,逆になんか次元が低すぎて
83.0,85.0,思いつかなかったわ
85.0,87.0,じゃあNLEに
87.0,89.0,やっちゃった
89.0,91.0,俺も使ってるけど安定するまで
91.0,93.0,時間かかるぞ
93.0,95.0,画質悪くねーだろ
95.0,97.0,いいでしょ
97.0,99.0,めちゃめちゃいい気がするんだけど
99.0,101.0,ISOをCDに焼けばいいのか
101.0,103.0,CDってまた
103.0,105.0,全然あれだね
105.0,107.0,おかしいよな
107.0,109.0,お前PGハックしてーか
109.0,111.0,お前PGハックしてーか
111.0,113.0,ハックしないでください
113.0,115.0,やめてそういうのは
115.0,117.0,なんかねー
117.0,119.0,すごい快適に使えてるんだけどさ
119.0,121.0,そのー
