start,end,text
0.0,6.7,【早送り】
6.7,7.3,あー
7.3,8.2,【咳】
8.2,8.700000000000001,【吸】
8.700000000000001,9.700000000000001,あー
10.3,11.200000000000001,どうもー
12.8,13.8,【咳】
15.0,16.5,今日ね、ちょっとあのー
17.400000000000002,17.900000000000002,【吸】
19.5,21.2,配信する気なかったんですけど
22.1,23.8,ラーメン食いながらね酒飲んでたら
23.8,25.2,お!配信すっかと
25.900000000000002,27.2,配信しようかな!?
28.8,29.900000000000002,って思いましたので
30.2,32.2,【咳】
32.2,33.7,なんかやろうかなと思います
33.7,35.2,え、喉治ってない?マジで?
35.2,36.7,今日ちょっとじゃあ喉をいたわりながら
38.7,39.2,【咳】
39.2,40.7,喉をいたわりながらね
40.7,41.9,やっていく形で
41.9,42.4,【咳】
42.4,44.4,お届けしようかなと思います
44.9,46.9,よろしくお願いしまーす
47.900000000000006,49.900000000000006,なんか、面白いことねえかな?
49.900000000000006,50.900000000000006,面白いこと
51.900000000000006,52.400000000000006,【吸】
52.400000000000006,53.400000000000006,楽しいこと
53.400000000000006,54.2,何も聞こえない
54.2,55.6,何も聞こせてくれない
56.400000000000006,58.6,何も聞こえない
59.0,59.5,【吸】
60.0,61.5,あれ超良い歌だよなあ
61.5,62.5,徳永秀明
62.5,64.9,いや、ドラクエ7やろうかなと思ったんだけど
64.9,65.6,じゃあもうね
65.6,67.6,予約枠取りかけたんだよ
68.6,70.6,ドラクエ7の予約枠取りかけたんだけど
70.6,72.9,なんかもっと他にやることあるんじゃねえかと思って
73.9,76.9,俺に、俺がやらなきゃいけないことがあるんじゃないかと思いまして
76.9,78.0,ギリギリのところで
78.0,79.2,【笑】
79.2,80.2,予約枠を
80.2,80.9,【吸】
80.9,81.7,取り消しました
82.7,84.2,いいやツイートなんかしなくて
87.5,88.0,【咳】
88.9,90.2,今日の俺は腰が重いぞ
90.2,91.4,ゲーム部かあ
91.4,92.4,なんかあれなんだよなあ
92.4,93.7,残ってねえんだよなあ
94.10000000000001,95.10000000000001,やるとしても
95.10000000000001,96.00000000000001,エミューかあ
96.00000000000001,98.2,え、なんかエミュー全開じゃんねえ久々に
98.9,100.30000000000001,シャラくせえじゃんなんか
102.2,102.9,エミュー
102.9,104.30000000000001,なんか面白いゲームねえかなあ
104.30000000000001,106.50000000000001,なんかさ、俺がやってた面白いゲーム探してきて
106.50000000000001,108.00000000000001,みんなの一斉に探そうぜ
110.20000000000002,111.30000000000001,えーっと
111.30000000000001,111.80000000000001,ヒャット
114.10000000000001,115.10000000000001,そりゃ花も吠えるわ
115.80000000000001,116.30000000000001,【吸】
117.9,118.60000000000001,じゃあ俺さあ今
118.60000000000001,119.9,てらぞうがさあ
119.9,121.10000000000001,あの動画あげてんじゃん
121.10000000000001,122.60000000000001,20分以内に
122.60000000000001,124.4,俺もあれ追っかけてやろうと思ったんだけどさあ
124.4,126.2,あまりにも下手くそで
126.2,127.50000000000001,やめたんだよね
127.50000000000001,129.70000000000002,すげえ時間かけていろいろとってたんだけど
129.70000000000002,131.20000000000002,クリアすらできなくてさあ
131.20000000000002,132.0,動画にならない
132.0,133.5,動画にならずにやめた
135.9,136.4,【咳】
137.3,138.4,あれクソだよほんと
141.0,142.8,えーっとどんなゲームかいい
142.8,143.70000000000002,なんかさあ
143.70000000000002,144.70000000000002,まあスーハミだよなあ
145.7,146.2,【咳】
146.7,148.0,スーパーハミコン
149.29999999999998,150.5,おすすめと
155.0,155.5,【咳】
155.79999999999998,157.4,スーハミのおすすめだよなあ
158.1,159.9,えーなんかすげえくだらないさあ
159.9,161.79999999999998,サイヤ伝説クラスのやつやろうぜ
163.2,164.79999999999998,最近ちょっと頑張って実況しすぎ
165.4,167.2,サイヤ伝説みたいな実況やろうぜ
168.0,168.79999999999998,ゲームで
168.79999999999998,169.29999999999998,【咳】
170.5,171.9,ドカポン321
171.9,173.5,不思議のダンジョン2 フーランド試練
173.5,174.4,逆サイ2
174.8,176.1,かたまりだまし
176.9,178.20000000000002,えーポケモン金銀
178.70000000000002,179.8,スチーム
179.8,181.20000000000002,スーパーマリオワールド
181.20000000000002,182.4,ファイナルファンタジー10
183.0,184.70000000000002,うわクソFF10やりてえ
184.70000000000002,185.5,まじで
186.5,189.1,おーいFF10やりてえ
190.70000000000002,192.8,でもプレステ4今あれなんだよなあ
192.8,193.3,【咳】
193.8,195.5,プレステ4今さああれなんだよ
195.5,196.6,テクサにあんだよ
196.6,198.6,持ってったっきり持ってきてなくてさあ
201.0,202.0,のどやばくない?
202.8,203.3,のど
203.70000000000002,206.3,えーテンツーとかあんま面白くねえんだよね
207.10000000000002,208.8,テンツーとかあんま面白くねえんだよ
213.70000000000002,215.10000000000002,ファイナルファンタジーテンツーは
215.10000000000002,215.60000000000002,【咳】
216.10000000000002,217.20000000000002,俺ん中で違うんだよね
217.20000000000002,218.9,え、スチーム起動するじゃあ
220.70000000000002,222.0,スチーム起動すっか
