start,end,text
0.0,5.0,ご視聴ありがとうございました
30.0,35.0,カブトムシはまだ死んでいません
35.0,40.0,よろしくお願いします
40.0,45.0,元気しとるわ
45.0,50.0,ご視聴ありがとうございました
60.0,65.0,ご視聴ありがとうございました
65.0,70.0,ご視聴ありがとうございました
70.0,75.0,ご視聴ありがとうございました
75.0,80.0,ご視聴ありがとうございました
80.0,85.0,ご視聴ありがとうございました
85.0,90.0,ご視聴ありがとうございました
90.0,95.0,ご視聴ありがとうございました
95.0,100.0,ご視聴ありがとうございました
100.0,105.0,ご視聴ありがとうございました
105.0,110.0,ご視聴ありがとうございました
110.0,120.0,ご視聴ありがとうございました
120.0,122.0,ジャイアンツ勝ちそうなんで
123.68,129.52,俺、スガノのバッターボックスに入った時のモノマネを今もうずーっと練習してかなり精度上がってきてるんで
130.64,132.0,今後は俺が
133.68,135.68,あのカメラの前に立つ時は
135.68,137.68,もうスガノで行くと思います
137.68,138.88,ずーっと
138.88,142.24,スガノがチャンスでバッターボックスに入って
143.2,145.2,3位を見る時のあの流し目
145.2,148.0,あのクソムカつく流し目を得得したんで僕
148.96,152.0,今後は加藤寿司じゃなくてスガノとも行きで出てます
157.6,159.6,毎回あの顔
159.6,161.6,するだろう
161.6,163.6,最高よ
163.6,165.6,ホームラグの時のスガノは
165.6,167.6,知らないわ
169.6,171.6,ものすごいね
171.6,173.6,ハマるんですよ
178.56,180.56,まあよかったジャイアンツがようやく
180.56,182.56,落ち着いてきたんで
182.56,184.56,腰を据えて野球を見ることが
184.56,186.56,できますね
186.56,188.56,ヒロユキさんの動画見たわ
188.56,190.56,加藤寿司はそう病なんですよ
190.56,192.56,言うにことか言って
192.56,194.56,人に向かってそうやって
194.56,196.56,その病気だとか言うのは
196.56,198.56,俺よくないと思います
198.56,200.56,いい大人がすることじゃないなって思いました
201.12,203.12,いい大人がする発言じゃないなって思いましたね
203.12,205.12,社会常識がないんだろうなって
207.12,209.12,思っちゃいましたね
209.12,211.12,僕は
213.12,215.12,タラコ唇がよ
217.12,219.12,すげえタラコ唇だった
219.12,221.12,加藤寿司くんなーって
223.12,225.12,クソ揺れてたわな
225.68,227.68,ボブルヘッド人形みたいに
229.68,231.68,勝手に売り出そうぜ
231.68,233.68,西村ヒロユキボブルヘッド人形グッズ
233.68,235.68,今年の夏のコミケで売ろうぜ
235.68,237.68,てか今年の夏のコミケってもう終わったまさか
237.68,239.68,毎年これくらいの時期にやってないっけ
239.68,241.68,17、18か
241.68,243.68,加藤寿司美術館出ますかぶってる
243.68,245.68,予定ずらせよ
245.68,247.68,一日
247.68,249.68,一日
249.68,251.68,一日
251.68,253.68,一日
254.24,256.24,あーもう終わっちゃったんだ
258.24,260.24,なんかもう話題にならなかったな
260.24,262.24,毎年毎年もっと話題にならないっけ
266.24,268.24,もう終わっちゃったの
268.24,270.24,なんか話題にならなかったよね
272.24,274.24,なってた?どんな
274.24,276.24,どんな話題になってた
276.24,278.24,令和初のみたいな
278.8,280.8,たまたま俺
280.8,282.8,なんか
