*,BOS/EOS
こんばんわ,感動詞
ー,補助記号
*,BOS/EOS
*,BOS/EOS
なん,代名詞
か,助詞
ウォーキング,名詞
デッド,名詞
売る,動詞
てる,助動詞
ない,助動詞
た,助動詞
わ,助詞
*,BOS/EOS
*,BOS/EOS
あれ,代名詞
まさか,副詞
あれ,代名詞
か,助詞
?,補助記号
*,BOS/EOS
*,BOS/EOS
ダウンロード,名詞
のみ,助詞
か,助詞
?,補助記号
*,BOS/EOS
*,BOS/EOS
P,記号
S,記号
3,名詞
版,名詞
で,助詞
*,BOS/EOS
*,BOS/EOS
P,記号
S,記号
4,名詞
版,名詞
買う,動詞
と,助詞
思う,動詞
た,助動詞
ん,助詞
だ,助動詞
けど,助詞
さ,助詞
*,BOS/EOS
*,BOS/EOS
ちょっと,副詞
水,名詞
持つ,動詞
て,助詞
くる,動詞
わ,助詞
*,BOS/EOS
*,BOS/EOS
よっこいしょっ,感動詞
と,助詞
*,BOS/EOS
*,BOS/EOS
どう,副詞
する,動詞
*,BOS/EOS
*,BOS/EOS
どう,副詞
する,動詞
*,BOS/EOS
*,BOS/EOS
どう,副詞
する,動詞
*,BOS/EOS
*,BOS/EOS
どう,副詞
する,動詞
*,BOS/EOS
*,BOS/EOS
どう,副詞
する,動詞
*,BOS/EOS
*,BOS/EOS
どう,副詞
する,動詞
*,BOS/EOS
*,BOS/EOS
どう,副詞
する,動詞
*,BOS/EOS
*,BOS/EOS
どう,副詞
する,動詞
*,BOS/EOS
*,BOS/EOS
どう,副詞
する,動詞
*,BOS/EOS
*,BOS/EOS
どう,副詞
する,動詞
*,BOS/EOS
*,BOS/EOS
どう,副詞
する,動詞
*,BOS/EOS
*,BOS/EOS
どう,副詞
する,動詞
*,BOS/EOS
*,BOS/EOS
うっ,感動詞
ん,感動詞
*,BOS/EOS
*,BOS/EOS
おっ,感動詞
なん,代名詞
だ,助動詞
これ,代名詞
*,BOS/EOS
*,BOS/EOS
P,記号
S,記号
ストア,名詞
に,助詞
俺,代名詞
を,助詞
誘い込む,動詞
と,助詞
する,動詞
て,助詞
いる,動詞
罠,名詞
が,助詞
*,BOS/EOS
*,BOS/EOS
バカ,名詞
が,助詞
いる,動詞
*,BOS/EOS
*,BOS/EOS
ソニー,名詞
の,助詞
*,BOS/EOS
*,BOS/EOS
ダウンロード,名詞
版,名詞
は,助詞
長い,形容詞
から,助詞
よ,助詞
*,BOS/EOS
*,BOS/EOS
とにかく,副詞
見る,動詞
ぜ,助詞
まず,副詞
よ,助詞
*,BOS/EOS
*,BOS/EOS
ツイート,名詞
忘れる,動詞
てる,助動詞
な,助詞
*,BOS/EOS
*,BOS/EOS
どう,副詞
よ,助詞
*,BOS/EOS
*,BOS/EOS
で,接続詞
たー,副詞
*,BOS/EOS
*,BOS/EOS
これ,代名詞
が,助詞
楽しい,形容詞
ん,助詞
だ,助動詞
よ,助詞
*,BOS/EOS
*,BOS/EOS
1,名詞
0,名詞
0,名詞
点,名詞
*,BOS/EOS
*,BOS/EOS
おっ,感動詞
*,BOS/EOS
*,BOS/EOS
早る,動詞
*,BOS/EOS
*,BOS/EOS
今,名詞
から,助詞
6,名詞
時間,名詞
ぐらい,助詞
*,BOS/EOS
*,BOS/EOS
早い,形容詞
な,助詞
*,BOS/EOS
*,BOS/EOS
6,名詞
分,名詞
か,助詞
*,BOS/EOS
*,BOS/EOS
この,連体詞
間,名詞
に,助詞
*,BOS/EOS
*,BOS/EOS
調子,名詞
を,助詞
整える,動詞
と,助詞
いう,動詞
こと,名詞
だ,助動詞
な,助詞
*,BOS/EOS
*,BOS/EOS
まず,副詞
は,助詞
じゃあ,接続詞
体,名詞
も,助詞
マッサージ,名詞
する,動詞
わ,助詞
*,BOS/EOS
*,BOS/EOS
みんな,名詞
も,助詞
マッサージ,名詞
する,動詞
て,助詞
くれる,動詞
*,BOS/EOS
*,BOS/EOS
体,名詞
の,助詞
な,助詞
*,BOS/EOS
*,BOS/EOS
なん,代名詞
か,助詞
さ,助詞
*,BOS/EOS
*,BOS/EOS
ラスト,名詞
オブ,名詞
アス,名詞
って,助詞
俺,代名詞
見る,動詞
た,助動詞
こと,名詞
ない,形容詞
ん,助詞
だ,助動詞
けど,助詞
*,BOS/EOS
*,BOS/EOS
もちろん,副詞
やる,動詞
た,助動詞
こと,名詞
ない,形容詞
*,BOS/EOS
*,BOS/EOS
初見,名詞
プレイ,名詞
だ,助動詞
ん,助詞
だ,助動詞
けど,助詞
さ,助詞
*,BOS/EOS
*,BOS/EOS
感覚,名詞
的,接尾辞
だ,助動詞
は,助詞
アイ,名詞
アム,名詞
レジェンド,名詞
で,助詞
いい,形容詞
の,助詞
か,助詞
な,助詞
*,BOS/EOS
*,BOS/EOS
アイ,名詞
アム,名詞
レジェンド,名詞
的,接尾辞
だ,助動詞
何,代名詞
か,助詞
です,助動詞
*,BOS/EOS
*,BOS/EOS
おっ,感動詞
いい,形容詞
ん,助詞
だ,助動詞
*,BOS/EOS
*,BOS/EOS
ちょっと,副詞
違う,動詞
っつう,助動詞
こと,名詞
は,助詞
*,BOS/EOS
*,BOS/EOS
ちょっと,副詞
似る,動詞
てる,助動詞
*,BOS/EOS
*,BOS/EOS
っつう,助動詞
感じ,名詞
*,BOS/EOS
*,BOS/EOS
いい,形容詞
だ,助動詞
ない,形容詞
か,助詞
よ,助詞
*,BOS/EOS
*,BOS/EOS
メタル,名詞
ギア,名詞
ソリッド,名詞
が,助詞
難しい,形容詞
なる,動詞
た,助動詞
*,BOS/EOS
*,BOS/EOS
ゲーム,名詞
*,BOS/EOS
*,BOS/EOS
難しい,形容詞
ゲーム,名詞
と,助詞
いう,動詞
ば,助詞
やっぱ,副詞
俺,代名詞
が,助詞
クリア,名詞
する,動詞
ない,助動詞
いける,動詞
ない,助動詞
です,助動詞
*,BOS/EOS
*,BOS/EOS
俺,代名詞
って,助詞
ニコ,名詞
生,接尾辞
で,助詞
一番,副詞
ゲーム,名詞
が,助詞
上手い,形容詞
ん,助詞
だ,助動詞
し,助詞
*,BOS/EOS
*,BOS/EOS
ちょっと,副詞
待つ,動詞
て,助詞
ね,助詞
*,BOS/EOS
*,BOS/EOS
なん,代名詞
か,助詞
最近,名詞
ツイート,名詞
できる,動詞
ない,助動詞
って,助詞
いう,動詞
さ,助詞
*,BOS/EOS
*,BOS/EOS
弊害,名詞
に,助詞
*,BOS/EOS
*,BOS/EOS
もう,副詞
本当,名詞
に,助詞
ニコ,名詞
生,接尾辞
バカ,名詞
だ,助動詞
ん,助詞
だ,助動詞
な,助詞
*,BOS/EOS
*,BOS/EOS
作る,動詞
てる,助動詞
やつ,名詞
が,助詞
*,BOS/EOS
*,BOS/EOS
ソニー,名詞
も,助詞
バカ,名詞
だ,助動詞
し,助詞
ニコ,名詞
生,接尾辞
も,助詞
バカ,名詞
*,BOS/EOS
*,BOS/EOS
手動,名詞
ツイート,名詞
する,動詞
か,助詞
*,BOS/EOS
*,BOS/EOS
たまに,副詞
成功,名詞
する,動詞
の,助詞
が,助詞
一番,副詞
腹立つ,動詞
ん,助詞
だ,助動詞
よ,助詞
な,助詞
*,BOS/EOS
*,BOS/EOS
だ,助動詞
た,助動詞
毎回,名詞
失敗,名詞
する,動詞
て,助詞
くれる,動詞
よ,助詞
*,BOS/EOS
*,BOS/EOS
だ,助動詞
た,助動詞
毎回,名詞
失敗,名詞
する,動詞
て,助詞
くれる,動詞
よ,助詞
*,BOS/EOS
*,BOS/EOS
えーと,感動詞
俺,代名詞
か,助詞
*,BOS/EOS
*,BOS/EOS
毎回,名詞
失敗,名詞
する,動詞
て,助詞
くれる,動詞
た,助動詞
さ,助詞
俺,代名詞
の,助詞
気持ち,名詞
も,助詞
楽,名詞
だ,助動詞
の,助詞
に,助詞
*,BOS/EOS
*,BOS/EOS
できる,動詞
てる,助動詞
ん,助詞
だ,助動詞
ない,形容詞
か,助詞
よ,助詞
ツイート,名詞
*,BOS/EOS
*,BOS/EOS
ツイッター,名詞
も,助詞
バカ,名詞
だ,助動詞
わ,助詞
*,BOS/EOS
*,BOS/EOS
バカ,名詞
しか,助詞
いる,動詞
ない,助動詞
*,BOS/EOS
*,BOS/EOS
時代,名詞
*,BOS/EOS
*,BOS/EOS
そんな,連体詞
時代,名詞
に,助詞
生まれる,動詞
た,助動詞
俺,代名詞
たち,接尾辞
マジ,形状詞
*,BOS/EOS
*,BOS/EOS
マジ,形状詞
リスペクト,名詞
*,BOS/EOS
*,BOS/EOS
俺,代名詞
なん,代名詞
か,助詞
こう,副詞
いう,動詞
ラップ,名詞
考える,動詞
てる,助動詞
ん,助詞
だ,助動詞
けど,助詞
さ,助詞
最近,名詞
*,BOS/EOS
*,BOS/EOS
俺,代名詞
ラッパー,名詞
に,助詞
なる,動詞
と,助詞
する,動詞
てる,助動詞
から,助詞
*,BOS/EOS
*,BOS/EOS
今,名詞
から,助詞
*,BOS/EOS
*,BOS/EOS
暇,名詞
だ,助動詞
し,助詞
ラッパー,名詞
に,助詞
なる,動詞
か,助詞
な,助詞
と,助詞
思う,動詞
てる,助動詞
*,BOS/EOS
*,BOS/EOS
俺,代名詞
なれる,動詞
か,助詞
な,助詞
ラッパー,名詞
に,助詞
*,BOS/EOS
*,BOS/EOS
今,名詞
から,助詞
ちょっと,副詞
目指す,動詞
てる,助動詞
ん,助詞
だ,助動詞
けど,助詞
*,BOS/EOS
*,BOS/EOS
ラッパー,名詞
*,BOS/EOS
*,BOS/EOS
マジ,形状詞
*,BOS/EOS
*,BOS/EOS
みんな,名詞
バカ,名詞
だ,助動詞
よ,助詞
*,BOS/EOS
*,BOS/EOS
マジ,形状詞
*,BOS/EOS
*,BOS/EOS
みんな,名詞
バカ,名詞
だらけ,接尾辞
の,助詞
この,連体詞
世の中,名詞
に,助詞
生まれる,動詞
た,助動詞
俺,代名詞
たち,接尾辞
*,BOS/EOS
*,BOS/EOS
マジ,形状詞
*,BOS/EOS
*,BOS/EOS
最高,名詞
みたい,形状詞
だ,助動詞
*,BOS/EOS
*,BOS/EOS
才能,名詞
の,助詞
塊,名詞
だ,助動詞
*,BOS/EOS
*,BOS/EOS
マジ,形状詞
だ,助動詞
アゲアゲ,名詞
*,BOS/EOS
*,BOS/EOS
今日,名詞
マジアゲアゲ,名詞
で,助詞
いく,動詞
ぜ,助詞
みんな,名詞
*,BOS/EOS
*,BOS/EOS
みんな,名詞
*,BOS/EOS
*,BOS/EOS
残り,名詞
1,名詞
0,名詞
人,接尾辞
増える,動詞
てる,助動詞
ん,助詞
だ,助動詞
ない,形容詞
か,助詞
よ,助詞
*,BOS/EOS
*,BOS/EOS
やる,動詞
ない,助動詞
ぞ,助詞
お前,代名詞
ラスト,名詞
オブ,名詞
アース,名詞
*,BOS/EOS
*,BOS/EOS
ラスト,名詞
オブ,名詞
アース,名詞
*,BOS/EOS
*,BOS/EOS
ラスト,名詞
オブジ,名詞
アース,名詞
*,BOS/EOS
*,BOS/EOS
これ,代名詞
全,接頭辞
クリ,名詞
する,動詞
た,助動詞
俺,代名詞
が,助詞
世界,名詞
チャンピオン,名詞
だ,助動詞
*,BOS/EOS
*,BOS/EOS
地球,名詞
代表,名詞
*,BOS/EOS
*,BOS/EOS
ゲーム,名詞
実況,名詞
地球,名詞
代表,名詞
は,助詞
俺,代名詞
が,助詞
もらう,動詞
た,助動詞
*,BOS/EOS
*,BOS/EOS
宇宙,名詞
人,接尾辞
の,助詞
戦い,名詞
に,助詞
行く,動詞
*,BOS/EOS
*,BOS/EOS
俺,代名詞
まだ,副詞
諦める,動詞
てる,助動詞
ない,助動詞
し,助詞
そう,副詞
いう,動詞
夢,名詞
*,BOS/EOS
*,BOS/EOS
インデペンデンス,名詞
デイ,名詞
みたい,形状詞
だ,助動詞
感じ,名詞
で,助詞
*,BOS/EOS
*,BOS/EOS
ラスト,名詞
オブ,名詞
アヌス,名詞
*,BOS/EOS
*,BOS/EOS
早い,形容詞
来る,動詞
*,BOS/EOS
*,BOS/EOS
俺,代名詞
今,名詞
何,代名詞
を,助詞
する,動詞
てる,助動詞
の,助詞
*,BOS/EOS
*,BOS/EOS
何,代名詞
の,助詞
ダウンロード,名詞
*,BOS/EOS
*,BOS/EOS
やる,動詞
てる,助動詞
の,助詞
今,名詞
*,BOS/EOS
*,BOS/EOS
ゲーム,名詞
の,助詞
ダウンロード,名詞
*,BOS/EOS
*,BOS/EOS
ラスト,名詞
オブ,名詞
アス,名詞
の,助詞
アップデート,名詞
か,助詞
*,BOS/EOS
*,BOS/EOS
買う,動詞
て,助詞
くる,動詞
ます,助動詞
た,助動詞
よ,助詞
*,BOS/EOS
*,BOS/EOS
ブック,名詞
オフ,名詞
西新宿,名詞
店,接尾辞
から,助詞
*,BOS/EOS
*,BOS/EOS
2450,名詞
円,名詞
*,BOS/EOS
*,BOS/EOS
1,名詞
8,名詞
歳,接尾辞
未満,名詞
の,助詞
人,名詞
見れる,動詞
ない,助動詞
ん,助詞
だ,助動詞
そんな,連体詞
苦労,名詞
が,助詞
ある,動詞
の,助詞
*,BOS/EOS
*,BOS/EOS
性的,形状詞
描写,名詞
が,助詞
ある,動詞
の,助詞
*,BOS/EOS
*,BOS/EOS
ソニー,名詞
コンピューター,名詞
エンターテインメント,名詞
*,BOS/EOS
*,BOS/EOS
ソニー,名詞
コンピューター,名詞
エンターテインメント,名詞
*,BOS/EOS
*,BOS/EOS
プレイヤー,名詞
人数,名詞
1,名詞
人,接尾辞
*,BOS/EOS
*,BOS/EOS
必要,名詞
H,記号
D,記号
D,記号
5,名詞
0,名詞
M,記号
B,記号
以上,名詞
*,BOS/EOS
*,BOS/EOS
へー,感動詞
*,BOS/EOS
*,BOS/EOS
これ,代名詞
結構,副詞
時間,名詞
かかる,動詞
か,助詞
な,助詞
*,BOS/EOS
*,BOS/EOS
1,名詞
5,名詞
時間,名詞
で,助詞
全,接頭辞
クリ,名詞
できる,動詞
ない,助動詞
か,助詞
な,助詞
*,BOS/EOS
*,BOS/EOS
1,名詞
5,名詞
時間,名詞
で,助詞
*,BOS/EOS
*,BOS/EOS
Z,記号
指定,名詞
だ,助動詞
から,助詞
ちょっと,副詞
まずい,形容詞
ん,助詞
だ,助動詞
ない,形容詞
*,BOS/EOS
*,BOS/EOS
ダメ,名詞
だ,助動詞
た,助動詞
消す,動詞
れる,助動詞
だ,助動詞
*,BOS/EOS
*,BOS/EOS
世間,名詞
に,助詞
委ねる,動詞
スタイル,名詞
*,BOS/EOS
*,BOS/EOS
俺,代名詞
は,助詞
最近,名詞
撮る,動詞
てる,助動詞
ます,助動詞
*,BOS/EOS
*,BOS/EOS
すべて,名詞
の,助詞
ゲーム,名詞
に,助詞
許諾,名詞
取る,動詞
てる,助動詞
ない,助動詞
ん,助詞
だ,助動詞
から,助詞
