*,BOS/EOS
なぁ,助詞
、,補助記号
入学,名詞
金,接尾辞
2,名詞
5,名詞
万,名詞
足りる,動詞
ない,助動詞
ん,助詞
だ,助動詞
けど,助詞
助ける,動詞
て,助詞
くれる,動詞
*,BOS/EOS
*,BOS/EOS
別,名詞
だ,助動詞
大学,名詞
行く,動詞
ない,助動詞
て,助詞
いい,形容詞
ん,助詞
だ,助動詞
ない,形容詞
か,助詞
*,BOS/EOS
*,BOS/EOS
学歴,名詞
だけ,助詞
が,助詞
全て,名詞
だ,助動詞
ない,形容詞
や,助詞
*,BOS/EOS
*,BOS/EOS
俺,代名詞
を,助詞
信ずる,動詞
*,BOS/EOS
*,BOS/EOS
行く,動詞
ない,助動詞
て,助詞
いい,形容詞
*,BOS/EOS
*,BOS/EOS
俺,代名詞
の,助詞
そば,名詞
に,助詞
いる,動詞
て,助詞
くれる,動詞
*,BOS/EOS
*,BOS/EOS
お前,代名詞
に,助詞
は,助詞
YouTube,名詞
の,助詞
ミラー,名詞
って,助詞
いう,動詞
仕事,名詞
も,助詞
ある,動詞
ん,助詞
だ,助動詞
から,助詞
*,BOS/EOS
*,BOS/EOS
鎌田,名詞
、,補助記号
第,接頭辞
2,名詞
第,接頭辞
3,名詞
の,助詞
鎌田,名詞
を,助詞
*,BOS/EOS
*,BOS/EOS
ルーティーン,名詞
性,接尾辞
で,助詞
なん,代名詞
か,助詞
どんどん,副詞
どんどん,副詞
入れ替える,動詞
て,助詞
いく,動詞
か,助詞
な,助詞
*,BOS/EOS
*,BOS/EOS
鎌田,名詞
に,助詞
飽きる,動詞
た,助動詞
恐ろしい,形容詞
簡単,形状詞
だ,助動詞
切り捨てる,動詞
わ,助詞
じゃあ,接続詞
*,BOS/EOS
*,BOS/EOS
そう,副詞
する,動詞
*,BOS/EOS
*,BOS/EOS
いい,形容詞
?,補助記号
俺,代名詞
の,助詞
、,補助記号
俺,代名詞
の,助詞
さ,助詞
*,BOS/EOS
*,BOS/EOS
みんな,名詞
の,助詞
用途,名詞
、,補助記号
便利,名詞
性,接尾辞
*,BOS/EOS
*,BOS/EOS
便利,名詞
、,補助記号
利便,名詞
性,接尾辞
と,助詞
か,助詞
だ,助動詞
ない,形容詞
て,助詞
さ,助詞
*,BOS/EOS
*,BOS/EOS
俺,代名詞
の,助詞
気分,名詞
で,助詞
YouTube,名詞
の,助詞
ミラー,名詞
に,助詞
仕替える,動詞
てく,助動詞
て,助詞
いい,形容詞
から,助詞
*,BOS/EOS
*,BOS/EOS
そろそろ,副詞
叩き切る,動詞
わ,助詞
って,助詞
*,BOS/EOS
*,BOS/EOS
やめる,動詞
*,BOS/EOS
*,BOS/EOS
YouTube,名詞
で,助詞
葉巻,名詞
レビュー,名詞
する,動詞
て,助詞
大人,名詞
する,動詞
わ,助詞
*,BOS/EOS
*,BOS/EOS
俺,代名詞
が,助詞
葉巻,名詞
