*,BOS/EOS
[,補助記号
袋,名詞
を,助詞
開ける,動詞
],補助記号
*,BOS/EOS
*,BOS/EOS
[,補助記号
袋,名詞
を,助詞
開ける,動詞
],補助記号
*,BOS/EOS
*,BOS/EOS
ああ,感動詞
、,補助記号
聞こえる,動詞
てる,助動詞
?,補助記号
*,BOS/EOS
*,BOS/EOS
[,補助記号
袋,名詞
を,助詞
開ける,動詞
],補助記号
*,BOS/EOS
*,BOS/EOS
よし,感動詞
、,補助記号
よし,感動詞
、,補助記号
よし,感動詞
。,補助記号
*,BOS/EOS
*,BOS/EOS
[,補助記号
袋,名詞
を,助詞
開ける,動詞
],補助記号
*,BOS/EOS
*,BOS/EOS
なん,代名詞
か,助詞
うまい,形容詞
言う,動詞
れる,助動詞
する,動詞
てる,助動詞
ない,助動詞
な,助詞
、,補助記号
ちょ,副詞
、,補助記号
めし,名詞
食う,動詞
わ,助詞
、,補助記号
とりあえず,副詞
。,補助記号
*,BOS/EOS
*,BOS/EOS
ああ,感動詞
、,補助記号
めし,名詞
食う,動詞
ぜ,助詞
、,補助記号
まず,副詞
朝,名詞
。,補助記号
*,BOS/EOS
*,BOS/EOS
今日,名詞
の,助詞
、,補助記号
あの,連体詞
、,補助記号
ご飯,名詞
は,助詞
ね,助詞
、,補助記号
スパゲッティ,名詞
、,補助記号
ナス,名詞
の,助詞
やつ,名詞
、,補助記号
ミート,名詞
ソース,名詞
、,補助記号
ナス,名詞
、,補助記号
ミート,名詞
ソース,名詞
、,補助記号
スパゲッティ,名詞
だ,助動詞
。,補助記号
*,BOS/EOS
*,BOS/EOS
今日,名詞
、,補助記号
ちょっと,副詞
二,名詞
時間,名詞
ぐらい,助詞
雑談,名詞
する,動詞
て,助詞
やめる,動詞
か,助詞
な,助詞
。,補助記号
*,BOS/EOS
*,BOS/EOS
うまい,形容詞
言う,動詞
た,助動詞
です,助動詞
。,補助記号
*,BOS/EOS
*,BOS/EOS
ああ,感動詞
、,補助記号
そ,副詞
か,助詞
、,補助記号
わるい,形容詞
わるい,形容詞
わるい,形容詞
、,補助記号
待つ,動詞
て,助詞
。,補助記号
*,BOS/EOS
*,BOS/EOS
無理,名詞
だ,助動詞
、,補助記号
これ,代名詞
、,補助記号
絶対,名詞
。,補助記号
*,BOS/EOS
*,BOS/EOS
久しい,形容詞
ぶり,接尾辞
に,助詞
優しい,形容詞
する,動詞
て,助詞
やれる,動詞
てる,助動詞
こと,名詞
だ,助動詞
。,補助記号
*,BOS/EOS
*,BOS/EOS
いい,形容詞
ね,助詞
、,補助記号
お前,代名詞
は,助詞
、,補助記号
いま,名詞
すぐ,副詞
。,補助記号
*,BOS/EOS
*,BOS/EOS
うーん,感動詞
、,補助記号
もう,副詞
無駄,名詞
か,助詞
。,補助記号
*,BOS/EOS
*,BOS/EOS
今,名詞
、,補助記号
冷や,名詞
ぞ,助詞
を,助詞
荒らす,動詞
てる,助動詞
た,助動詞
から,助詞
、,補助記号
気分,名詞
いい,形容詞
わ,助詞
。,補助記号
*,BOS/EOS
*,BOS/EOS
冷や,名詞
ぞ,助詞
を,助詞
って,助詞
まだ,副詞
ニコ,名詞
生,接尾辞
やる,動詞
てる,助動詞
の,助詞
？,補助記号
*,BOS/EOS
*,BOS/EOS
ニコ,名詞
生,接尾辞
やる,動詞
てる,助動詞
の,助詞
、,補助記号
冷や,名詞
ぞ,助詞
を,助詞
。,補助記号
*,BOS/EOS
*,BOS/EOS
へえ,感動詞
、,補助記号
息,名詞
が,助詞
長い,形容詞
ね,助詞
、,補助記号
すごい,形容詞
。,補助記号
*,BOS/EOS
*,BOS/EOS
そ,副詞
きゃ,感動詞
、,補助記号
なん,代名詞
で,助詞
あんな,形状詞
だ,助動詞
炎上,名詞
する,動詞
た,助動詞
ん,助詞
だ,助動詞
な,助詞
。,補助記号
*,BOS/EOS
*,BOS/EOS
なに,代名詞
で,助詞
炎上,名詞
する,動詞
た,助動詞
ん,助詞
だ,助動詞
っけ,助詞
、,補助記号
冷や,名詞
ぞ,助詞
って,助詞
、,補助記号
トレント,名詞
で,助詞
割る,動詞
てる,助動詞
ところ,名詞
が,助詞
ばれる,動詞
ちゃう,助動詞
た,助動詞
ん,助詞
だ,助動詞
っけ,助詞
、,補助記号
それ,代名詞
と,助詞
も,助詞
トレント,名詞
を,助詞
持つ,動詞
てる,助動詞
っつう,助動詞
こと,名詞
が,助詞
ばれる,動詞
た,助動詞
ん,助詞
だ,助動詞
っけ,助詞
、,補助記号
なん,代名詞
で,助詞
炎上,名詞
する,動詞
た,助動詞
ん,助詞
だ,助動詞
っけ,助詞
。,補助記号
*,BOS/EOS
*,BOS/EOS
それ,代名詞
は,助詞
もう,副詞
あれ,代名詞
だ,助動詞
、,補助記号
割る,動詞
た,助動詞
って,助詞
いう,動詞
技術,名詞
は,助詞
もう,副詞
確定,名詞
的,接尾辞
だ,助動詞
の,助詞
。,補助記号
*,BOS/EOS
*,BOS/EOS
a,記号
v,記号
話,名詞
っつう,助動詞
友達,名詞
の,助詞
話,名詞
じゃん,助詞
。,補助記号
*,BOS/EOS
*,BOS/EOS
事実,名詞
が,助詞
分かる,動詞
た,助動詞
って,助詞
言う,動詞
た,助動詞
それ,代名詞
は,助詞
炎上,名詞
する,動詞
な,助詞
確か,形状詞
だ,助動詞
な,助詞
。,補助記号
*,BOS/EOS
*,BOS/EOS
トレント,名詞
持つ,動詞
てる,助動詞
っつう,助動詞
こと,名詞
を,助詞
ばらす,動詞
こと,名詞
自体,名詞
危機,名詞
管理,名詞
意識,名詞
する,動詞
わ,助詞
。,補助記号
*,BOS/EOS
*,BOS/EOS
トレント,名詞
って,助詞
俺,代名詞
知る,動詞
ぬ,助動詞
、,補助記号
わかる,動詞
ない,助動詞
ん,助詞
だ,助動詞
けど,助詞
さ,助詞
。,補助記号
*,BOS/EOS
*,BOS/EOS
例えば,副詞
ゲーム,名詞
と,助詞
か,助詞
音楽,名詞
と,助詞
か,助詞
を,助詞
悪い,形容詞
こと,名詞
以外,名詞
で,助詞
は,助詞
使える,動詞
ない,助動詞
の,助詞
。,補助記号
*,BOS/EOS
*,BOS/EOS
声,名詞
小っちゃい,形容詞
、,補助記号
待つ,動詞
て,助詞
ね,助詞
。,補助記号
*,BOS/EOS
*,BOS/EOS
主に,副詞
そう,副詞
いう,動詞
の,助詞
だ,助動詞
使う,動詞
から,助詞
、,補助記号
限りない,形容詞
黒,名詞
に,助詞
近い,形容詞
っつう,助動詞
こと,名詞
。,補助記号
*,BOS/EOS
*,BOS/EOS
本当,名詞
は,助詞
まっとう,形状詞
の,助詞
使う,動詞
方,接尾辞
が,助詞
ある,動詞
、,補助記号
それ,代名詞
どう,副詞
いう,動詞
使う,動詞
方,接尾辞
だ,助動詞
の,助詞
。,補助記号
*,BOS/EOS
*,BOS/EOS
本来,名詞
は,助詞
でかい,形容詞
サイズ,名詞
の,助詞
やる,動詞
と,助詞
、,補助記号
ああ,副詞
そう,副詞
だ,助動詞
ん,助詞
だ,助動詞
やっぱ,副詞
、,補助記号
まあ,副詞
そう,副詞
やる,動詞
て,助詞
考える,動詞
と,助詞
作る,動詞
た,助動詞
人,名詞
かわいそう,形状詞
だ,助動詞
よ,助詞
な,助詞
なん,代名詞
か,助詞
ね,助詞
、,補助記号
犯罪,名詞
の,助詞
大名,名詞
士,接尾辞
みたい,形状詞
だ,助動詞
なる,動詞
てる,助動詞
てる,助動詞
ん,助詞
だ,助動詞
。,補助記号
