*,BOS/EOS
窓,名詞
閉める,動詞
ます,助動詞
*,BOS/EOS
*,BOS/EOS
どう,副詞
もー,副詞
うんこ,名詞
ちゃん,接尾辞
です,助動詞
*,BOS/EOS
*,BOS/EOS
よろしく,副詞
お,接頭辞
願う,動詞
する,動詞
ます,助動詞
*,BOS/EOS
*,BOS/EOS
まあ,副詞
ねー,助詞
*,BOS/EOS
*,BOS/EOS
なん,代名詞
て,助詞
いう,動詞
の,助詞
か,助詞
なー,助詞
*,BOS/EOS
*,BOS/EOS
まあ,副詞
ちょっと,副詞
私,代名詞
今,名詞
*,BOS/EOS
*,BOS/EOS
会社,名詞
の,助詞
方,名詞
で,助詞
ね,助詞
*,BOS/EOS
*,BOS/EOS
あの,感動詞
お,接頭辞
昼休み,名詞
*,BOS/EOS
*,BOS/EOS
なん,代名詞
で,助詞
*,BOS/EOS
*,BOS/EOS
まあ,副詞
お,接頭辞
昼休み,名詞
ね,助詞
*,BOS/EOS
*,BOS/EOS
1,名詞
時間,名詞
半,名詞
もらう,動詞
た,助動詞
ん,助詞
だ,助動詞
*,BOS/EOS
*,BOS/EOS
まあ,副詞
ニコ,副詞
生,名詞
や,助動詞
か,助詞
な,助詞
と,助詞
*,BOS/EOS
*,BOS/EOS
まあ,副詞
ねー,助詞
なかなか,副詞
ねー,助詞
*,BOS/EOS
*,BOS/EOS
そのー,感動詞
*,BOS/EOS
*,BOS/EOS
お,接頭辞
昼,名詞
に,助詞
ねー,助詞
*,BOS/EOS
*,BOS/EOS
こう,副詞
やる,動詞
て,助詞
放課,名詞
後,接尾辞
する,動詞
機会,名詞
も,助詞
ない,形容詞
ん,助詞
だ,助動詞
*,BOS/EOS
*,BOS/EOS
まあ,副詞
もちろん,副詞
*,BOS/EOS
*,BOS/EOS
今,名詞
私,代名詞
*,BOS/EOS
*,BOS/EOS
お,接頭辞
昼休み,名詞
です,助動詞
よ,助詞
*,BOS/EOS
*,BOS/EOS
ほんと,名詞
に,助詞
これ,代名詞
ね,助詞
*,BOS/EOS
*,BOS/EOS
ネタ,名詞
と,助詞
か,助詞
だ,助動詞
ない,形容詞
て,助詞
*,BOS/EOS
*,BOS/EOS
お,接頭辞
昼休み,名詞
*,BOS/EOS
*,BOS/EOS
撮る,動詞
せる,助動詞
て,助詞
いただく,動詞
て,助詞
おる,動詞
ます,助動詞
の,助詞
だ,助動詞
*,BOS/EOS
*,BOS/EOS
ぜひ,副詞
ね,助詞
*,BOS/EOS
*,BOS/EOS
この,連体詞
3,名詞
0,名詞
分,名詞
*,BOS/EOS
*,BOS/EOS
今,名詞
まで,助詞
の,助詞
*,BOS/EOS
*,BOS/EOS
その,連体詞
じ,名詞
*,BOS/EOS
*,BOS/EOS
ね,助詞
*,BOS/EOS
*,BOS/EOS
数々,名詞
の,助詞
枠,名詞
を,助詞
撮る,動詞
て,助詞
くる,動詞
ます,助動詞
た,助動詞
けど,助詞
*,BOS/EOS
*,BOS/EOS
その,連体詞
中,名詞
で,助詞
も,助詞
*,BOS/EOS
*,BOS/EOS
一番,副詞
有,接頭辞
意義,名詞
に,助詞
*,BOS/EOS
*,BOS/EOS
そのー,感動詞
*,BOS/EOS
*,BOS/EOS
ね,助詞
*,BOS/EOS
*,BOS/EOS
過ごせる,動詞
ない,助動詞
ば,助詞
いける,動詞
ない,助動詞
*,BOS/EOS
*,BOS/EOS
3,名詞
0,名詞
分,名詞
だ,助動詞
と,助詞
私,代名詞
*,BOS/EOS
*,BOS/EOS
思う,動詞
て,助詞
おる,動詞
ます,助動詞
の,助詞
だ,助動詞
*,BOS/EOS
*,BOS/EOS
ぜひ,副詞
皆,名詞
さん,接尾辞
も,助詞
ね,助詞
*,BOS/EOS
*,BOS/EOS
こぞる,動詞
て,助詞
参加,名詞
する,動詞
て,助詞
いただける,動詞
ば,助詞
*,BOS/EOS
*,BOS/EOS
あ,感動詞
はい,感動詞
タクシー,名詞
です,助動詞
*,BOS/EOS
*,BOS/EOS
バレる,動詞
ます,助動詞
た,助動詞
?,補助記号
*,BOS/EOS
*,BOS/EOS
タクシー,名詞
で,助詞
帰る,動詞
て,助詞
くる,動詞
て,助詞
*,BOS/EOS
*,BOS/EOS
ちょっと,副詞
ね,助詞
*,BOS/EOS
*,BOS/EOS
忘れ物,名詞
を,助詞
取る,動詞
に,助詞
*,BOS/EOS
*,BOS/EOS
帰る,動詞
て,助詞
くる,動詞
た,助動詞
ん,助詞
です,助動詞
けど,助詞
*,BOS/EOS
*,BOS/EOS
まあ,副詞
一,名詞
枠,名詞
やる,動詞
て,助詞
いく,動詞
か,助詞
な,助詞
と,助詞
*,BOS/EOS
*,BOS/EOS
えー,感動詞
*,BOS/EOS
*,BOS/EOS
一,名詞
枠,名詞
やる,動詞
て,助詞
いく,動詞
か,助詞
な,助詞
と,助詞
*,BOS/EOS
*,BOS/EOS
そう,副詞
いう,動詞
の,助詞
思う,動詞
ます,助動詞
た,助動詞
の,助詞
だ,助動詞
*,BOS/EOS
*,BOS/EOS
皆,名詞
さん,接尾辞
に,助詞
も,助詞
ね,助詞
*,BOS/EOS
*,BOS/EOS
そのー,感動詞
*,BOS/EOS
*,BOS/EOS
私,代名詞
の,助詞
なん,代名詞
て,助詞
いう,動詞
の,助詞
か,助詞
な,助詞
*,BOS/EOS
*,BOS/EOS
幸せ,名詞
を,助詞
押す,動詞
わけ,名詞
だ,助動詞
ある,動詞
ます,助動詞
ぬ,助動詞
けど,助詞
*,BOS/EOS
*,BOS/EOS
まあ,副詞
ちょっと,副詞
ね,助詞
*,BOS/EOS
*,BOS/EOS
やる,動詞
て,助詞
いく,動詞
か,助詞
な,助詞
と,助詞
思う,動詞
て,助詞
も,助詞
*,BOS/EOS
*,BOS/EOS
わかる,動詞
て,助詞
*,BOS/EOS
*,BOS/EOS
思う,動詞
て,助詞
おる,動詞
ます,助動詞
*,BOS/EOS
*,BOS/EOS
うんこ,名詞
ちゃん,接尾辞
です,助動詞
*,BOS/EOS
*,BOS/EOS
よろしく,副詞
お,接頭辞
願う,動詞
する,動詞
ます,助動詞
*,BOS/EOS
*,BOS/EOS
まあ,副詞
そう,副詞
だ,助動詞
ん,助詞
だ,助動詞
よ,助詞
ね,助詞
*,BOS/EOS
*,BOS/EOS
そのー,感動詞
*,BOS/EOS
*,BOS/EOS
うんこ,名詞
ちゃん,接尾辞
*,BOS/EOS
*,BOS/EOS
ほんと,名詞
に,助詞
仕事,名詞
やる,動詞
てる,助動詞
の,助詞
か,助詞
?,補助記号
*,BOS/EOS
*,BOS/EOS
みたい,形状詞
だ,助動詞
さ,助詞
*,BOS/EOS
*,BOS/EOS
そう,副詞
いう,動詞
の,助詞
ね,助詞
*,BOS/EOS
*,BOS/EOS
今,名詞
聞く,動詞
れる,助動詞
た,助動詞
ん,助詞
です,助動詞
けど,助詞
*,BOS/EOS
*,BOS/EOS
ほんと,名詞
に,助詞
私,代名詞
ね,助詞
*,BOS/EOS
*,BOS/EOS
ガッチガチ,名詞
の,助詞
仕事,名詞
する,動詞
ます,助動詞
よ,助詞
*,BOS/EOS
*,BOS/EOS
だ,助動詞
から,助詞
*,BOS/EOS
*,BOS/EOS
なん,代名詞
か,助詞
よく,副詞
言う,動詞
じゃん,助詞
*,BOS/EOS
*,BOS/EOS
他,名詞
の,助詞
人,名詞
なん,代名詞
か,助詞
ニート,名詞
ども,接尾辞
が,助詞
さ,助詞
*,BOS/EOS
*,BOS/EOS
なん,代名詞
か,助詞
さ,助詞
*,BOS/EOS
*,BOS/EOS
よく,副詞
*,BOS/EOS
*,BOS/EOS
ニート,名詞
多い,形容詞
じゃん,助詞
*,BOS/EOS
*,BOS/EOS
だ,助動詞
から,助詞
それ,代名詞
に,助詞
*,BOS/EOS
*,BOS/EOS
俺,代名詞
も,助詞
合わせる,動詞
て,助詞
ね,助詞
*,BOS/EOS
*,BOS/EOS
ほんと,名詞
に,助詞
*,BOS/EOS
*,BOS/EOS
ガッチガチ,名詞
の,助詞
仕事,名詞
する,動詞
てる,助動詞
の,助詞
に,助詞
*,BOS/EOS
*,BOS/EOS
なん,代名詞
と,助詞
か,助詞
お,接頭辞
金,名詞
の,助詞
力,名詞
と,助詞
か,助詞
ね,助詞
*,BOS/EOS
*,BOS/EOS
そう,副詞
いう,動詞
*,BOS/EOS
*,BOS/EOS
自分,名詞
の,助詞
体,名詞
に,助詞
*,BOS/EOS
*,BOS/EOS
鞭打つ,動詞
て,助詞
*,BOS/EOS
*,BOS/EOS
頑張る,動詞
てる,助動詞
わけ,名詞
です,助動詞
よ,助詞
*,BOS/EOS
*,BOS/EOS
ほんと,名詞
に,助詞
*,BOS/EOS
*,BOS/EOS
だ,助動詞
の,助詞
だ,助動詞
*,BOS/EOS
*,BOS/EOS
ちょっと,副詞
ね,助詞
*,BOS/EOS
*,BOS/EOS
その,連体詞
辺,名詞
の,助詞
ね,助詞
*,BOS/EOS
*,BOS/EOS
人,名詞
たち,接尾辞
と,助詞
一緒,名詞
する,動詞
れる,助動詞
ちゃう,助動詞
と,助詞
*,BOS/EOS
*,BOS/EOS
私,代名詞
自身,名詞
も,助詞
困る,動詞
てる,助動詞
ん,助詞
です,助動詞
よ,助詞
ね,助詞
*,BOS/EOS
*,BOS/EOS
今,名詞
何,名詞
連,名詞
勤,名詞
中,接尾辞
?,補助記号
*,BOS/EOS
*,BOS/EOS
今,名詞
ね,助詞
*,BOS/EOS
*,BOS/EOS
3,名詞
連勤,名詞
中,接尾辞
*,BOS/EOS
*,BOS/EOS
普通,名詞
だ,助動詞
ね,助詞
*,BOS/EOS
*,BOS/EOS
3,名詞
連,名詞
勤,名詞
って,助詞
もう,副詞
すでに,副詞
ね,助詞
*,BOS/EOS
*,BOS/EOS
連勤,名詞
の,助詞
うち,名詞
に,助詞
入る,動詞
ない,助動詞
ん,助詞
だ,助動詞
けど,助詞
さ,助詞
*,BOS/EOS
*,BOS/EOS
3,名詞
日間,名詞
ね,助詞
*,BOS/EOS
