*,BOS/EOS
ブーブー,副詞
いい,形容詞
です,助動詞
か,助詞
会場,名詞
の,助詞
皆,名詞
さん,接尾辞
と,助詞
ご覧,名詞
あの,感動詞
生,名詞
放送,名詞
ご覧,名詞
の,助詞
皆,名詞
さん,接尾辞
に,助詞
*,BOS/EOS
*,BOS/EOS
向こう,名詞
の,助詞
動画,名詞
あ,感動詞
向こう,名詞
の,助詞
動画,名詞
および,接続詞
向こう,名詞
の,助詞
生,名詞
放送,名詞
を,助詞
荒らす,動詞
た,助動詞
こと,名詞
が,助詞
ある,動詞
および,接続詞
現在,名詞
進行,名詞
形,接尾辞
で,助詞
荒らす,動詞
てる,助動詞
よ,助詞
っつう,助動詞
方,名詞
て,助詞
あげる,動詞
て,助詞
くださる,動詞
*,BOS/EOS
*,BOS/EOS
あー,感動詞
なるほど,副詞
いい,形容詞
です,助動詞
ね,助詞
まあ,副詞
ちょいちょい,副詞
ああ,感動詞
よい,形容詞
た,助動詞
よい,形容詞
た,助動詞
ロジャー,名詞
比較,名詞
的,接尾辞
まあ,副詞
*,BOS/EOS
*,BOS/EOS
少数,名詞
の,助詞
方,名詞
が,助詞
もし,副詞
か,助詞
する,動詞
た,助動詞
荒らす,動詞
てる,助動詞
の,助詞
か,助詞
も,助詞
しれる,動詞
ない,助動詞
です,助動詞
ね,助詞
まあ,副詞
そう,副詞
です,助動詞
ね,助詞
まあ,副詞
放送,名詞
日,名詞
見る,動詞
てる,助動詞
人,名詞
は,助詞
多分,副詞
1,名詞
5,名詞
0,名詞
0,名詞
人,接尾辞
ぐらい,助詞
*,BOS/EOS
*,BOS/EOS
ブーバー,名詞
する,動詞
てる,助動詞
の,助詞
か,助詞
うーん,感動詞
*,BOS/EOS
*,BOS/EOS
これ,代名詞
しばらく,副詞
まだ,副詞
ニコ,名詞
生,接尾辞
できる,動詞
ない,助動詞
わああ,感動詞
ああ,感動詞
ああ,感動詞
ああ,感動詞
ああ,感動詞
ああ,感動詞
ああ,感動詞
あと,名詞
は,助詞
言う,動詞
で,助詞
も,助詞
やっぱり,副詞
