*,BOS/EOS
【,補助記号
早送り,名詞
中,接尾辞
】,補助記号
*,BOS/EOS
*,BOS/EOS
いやぁ,感動詞
…,補助記号
*,BOS/EOS
*,BOS/EOS
あ,感動詞
!,補助記号
*,BOS/EOS
*,BOS/EOS
え,感動詞
、,補助記号
レインボー,名詞
ナオト,名詞
いる,動詞
!,補助記号
*,BOS/EOS
*,BOS/EOS
レインボー,名詞
ナオコ,名詞
いる,動詞
!,補助記号
*,BOS/EOS
*,BOS/EOS
あはは,感動詞
!,補助記号
ついに,副詞
!,補助記号
*,BOS/EOS
*,BOS/EOS
ついに,副詞
出る,動詞
始める,動詞
た,助動詞
の,助詞
か,助詞
!,補助記号
*,BOS/EOS
*,BOS/EOS
虹,名詞
ナオ,名詞
いる,動詞
じゃん,助詞
!,補助記号
虹,名詞
ナオ,名詞
!,補助記号
*,BOS/EOS
*,BOS/EOS
えぇ,感動詞
!,補助記号
*,BOS/EOS
*,BOS/EOS
出る,動詞
始める,動詞
た,助動詞
ん,助詞
だ,助動詞
!,補助記号
*,BOS/EOS
*,BOS/EOS
え,感動詞
、,補助記号
偽物,名詞
だ,助動詞
ない,形容詞
?,補助記号
だ,助動詞
って,助詞
*,BOS/EOS
*,BOS/EOS
6,名詞
ヶ月,名詞
の,助詞
サブスクライバー,名詞
で,助詞
*,BOS/EOS
*,BOS/EOS
マジ,形状詞
か,助詞
よぉ,助詞
…,補助記号
*,BOS/EOS
*,BOS/EOS
【,補助記号
早送り,名詞
中,接尾辞
】,補助記号
*,BOS/EOS
*,BOS/EOS
出る,動詞
ちゃう,助動詞
た,助動詞
…,補助記号
*,BOS/EOS
*,BOS/EOS
あはは,感動詞
!,補助記号
レインボー,名詞
ナオ,名詞
コ,名詞
が,助詞
!,補助記号
*,BOS/EOS
*,BOS/EOS
人,名詞
の,助詞
母親,名詞
の,助詞
死,名詞
で,助詞
遊ぶ,動詞
な,助詞
よ,助詞
、,補助記号
お前,代名詞
*,BOS/EOS
*,BOS/EOS
今,名詞
から,助詞
1,名詞
時間,名詞
内,接尾辞
だ,助動詞
さぁ,助詞
*,BOS/EOS
*,BOS/EOS
お,接頭辞
母,名詞
さん,接尾辞
が,助詞
さぁ,助詞
、,補助記号
末期,名詞
感,名詞
で,助詞
苦しむ,動詞
だ,助動詞
時,名詞
の,助詞
話,名詞
する,動詞
か,助詞
な,助詞
*,BOS/EOS
*,BOS/EOS
マジ,形状詞
だ,助動詞
*,BOS/EOS
*,BOS/EOS
お前,代名詞
ら,接尾辞
が,助詞
さぁ,助詞
、,補助記号
人,名詞
の,助詞
母親,名詞
の,助詞
死,名詞
で,助詞
遊ぶ,動詞
だ,助動詞
*,BOS/EOS
*,BOS/EOS
じ,名詞
さ,助詞
ない,形容詞
よ,助詞
、,補助記号
それ,代名詞
も,助詞
*,BOS/EOS
*,BOS/EOS
朝,名詞
から,助詞
ガン,名詞
の,助詞
話,名詞
する,動詞
*,BOS/EOS
*,BOS/EOS
あはは,感動詞
!,補助記号
レインボー,名詞
ナオ,名詞
コ,名詞
が,助詞
!,補助記号
*,BOS/EOS
*,BOS/EOS
すごい,形容詞
!,補助記号
*,BOS/EOS
*,BOS/EOS
えぇ,感動詞
!,補助記号
レインボー,名詞
ナオ,名詞
コ,名詞
の,助詞
次,名詞
じゃ,助詞
何,代名詞
する,動詞
か,助詞
なぁ,助詞
*,BOS/EOS
*,BOS/EOS
髪,名詞
切れる,動詞
行く,動詞
、,補助記号
1,名詞
1,名詞
時,名詞
から,助詞
*,BOS/EOS
*,BOS/EOS
髪,名詞
切る,動詞
て,助詞
、,補助記号
結婚,名詞
式,名詞
の,助詞
靴,名詞
だけ,助詞
買う,動詞
て,助詞
くる,動詞
*,BOS/EOS
*,BOS/EOS
靴,名詞
だけ,助詞
買う,動詞
て,助詞
くる,動詞
*,BOS/EOS
*,BOS/EOS
最近,名詞
髪,名詞
の,助詞
長い,形容詞
さ,接尾辞
異常,名詞
だ,助動詞
た,助動詞
だ,助動詞
*,BOS/EOS
*,BOS/EOS
切る,動詞
ない,助動詞
た,助動詞
ん,助詞
だ,助動詞
、,補助記号
あえて,副詞
*,BOS/EOS
*,BOS/EOS
お前,代名詞
マジ,形状詞
か,助詞
よ,助詞
、,補助記号
ニジ,名詞
ナオ,名詞
来る,動詞
た,助動詞
ん,助詞
だ,助動詞
、,補助記号
ついに,副詞
*,BOS/EOS
*,BOS/EOS
すごい,形容詞
な,助詞
、,補助記号
俺,代名詞
が,助詞
サブスク,名詞
開放,名詞
する,動詞
て,助詞
から,助詞
半年,名詞
経つ,動詞
た,助動詞
ん,助詞
だ,助動詞
って,助詞
*,BOS/EOS
*,BOS/EOS
っつう,助動詞
こと,名詞
は,助詞
俺,代名詞
結婚,名詞
する,動詞
て,助詞
半年,名詞
経つ,動詞
た,助動詞
の,助詞
か,助詞
*,BOS/EOS
*,BOS/EOS
髪,名詞
切れる,動詞
行く,動詞
、,補助記号
1,名詞
1,名詞
時,名詞
から,助詞
*,BOS/EOS
*,BOS/EOS
髪,名詞
切る,動詞
て,助詞
、,補助記号
結婚,名詞
式,名詞
の,助詞
靴,名詞
だけ,助詞
買う,動詞
て,助詞
くる,動詞
*,BOS/EOS
*,BOS/EOS
最近,名詞
髪,名詞
の,助詞
長い,形容詞
さ,接尾辞
異常,名詞
だ,助動詞
た,助動詞
だ,助動詞
*,BOS/EOS
*,BOS/EOS
切る,動詞
ない,助動詞
た,助動詞
ん,助詞
だ,助動詞
、,補助記号
あえて,副詞
*,BOS/EOS
*,BOS/EOS
お前,代名詞
マジ,形状詞
か,助詞
よ,助詞
、,補助記号
ニジ,名詞
ナオ,名詞
来る,動詞
た,助動詞
ん,助詞
だ,助動詞
、,補助記号
ついに,副詞
*,BOS/EOS
*,BOS/EOS
すごい,形容詞
な,助詞
、,補助記号
俺,代名詞
が,助詞
サブスク,名詞
開放,名詞
する,動詞
て,助詞
から,助詞
半年,名詞
経つ,動詞
た,助動詞
ん,助詞
だ,助動詞
って,助詞
*,BOS/EOS
*,BOS/EOS
っつう,助動詞
こと,名詞
は,助詞
俺,代名詞
結婚,名詞
する,動詞
て,助詞
半年,名詞
経つ,動詞
た,助動詞
の,助詞
か,助詞
*,BOS/EOS
*,BOS/EOS
昨日,名詞
マジ,形状詞
だ,助動詞
半分,名詞
殴り合い,名詞
の,助詞
喧嘩,名詞
する,動詞
た,助動詞
わ,助詞
、,補助記号
そう,副詞
いう,動詞
ば,助詞
*,BOS/EOS
*,BOS/EOS
配信,名詞
始まる,動詞
2,名詞
0,名詞
秒,名詞
前,名詞
に,助詞
*,BOS/EOS
*,BOS/EOS
マジ,形状詞
だ,助動詞
殴り合い,名詞
の,助詞
喧嘩,名詞
する,動詞
た,助動詞
わ,助詞
*,BOS/EOS
*,BOS/EOS
やる,動詞
なぁ,助詞
!,補助記号
つう,助動詞
て,助詞
*,BOS/EOS
*,BOS/EOS
その,連体詞
1,名詞
0,名詞
秒,名詞
後,接尾辞
に,助詞
さ,助詞
、,補助記号
じゃあ,接続詞
今日,名詞
は,助詞
ね,助詞
*,BOS/EOS
*,BOS/EOS
エンディング,名詞
を,助詞
やる,動詞
て,助詞
いく,動詞
と,助詞
思う,動詞
ん,助詞
です,助動詞
けど,助詞
*,BOS/EOS
*,BOS/EOS
始まる,動詞
た,助動詞
わ,助詞
*,BOS/EOS
*,BOS/EOS
ボーン,名詞
室,接尾辞
の,助詞
壁,名詞
を,助詞
