*,BOS/EOS
人,名詞
が,助詞
…,補助記号
だ,助動詞
って,助詞
2,名詞
0,名詞
0,名詞
…,補助記号
だ,助動詞
って,助詞
キヨハラ,名詞
2,名詞
0,名詞
0,名詞
万,名詞
と,助詞
か,助詞
言う,動詞
じゃん,助詞
、,補助記号
一,名詞
発,接尾辞
*,BOS/EOS
*,BOS/EOS
い,感動詞
…,補助記号
2,名詞
0,名詞
0,名詞
万,名詞
円,名詞
分,名詞
の,助詞
価値,名詞
が,助詞
ある,動詞
の,助詞
?,補助記号
キヨハラ,名詞
に,助詞
*,BOS/EOS
*,BOS/EOS
えー,感動詞
ー,補助記号
ー,補助記号
ー,補助記号
ー,補助記号
*,BOS/EOS
*,BOS/EOS
イベント,名詞
と,助詞
か,助詞
警察,名詞
に,助詞
禁止,名詞
する,動詞
れる,助動詞
てる,助動詞
から,助詞
*,BOS/EOS
*,BOS/EOS
注目,名詞
を,助詞
…,補助記号
あ,感動詞
、,補助記号
集める,動詞
ない,助動詞
と,助詞
おわ,感動詞
、,補助記号
お,接頭辞
わんこ,名詞
に,助詞
なる,動詞
ん,助詞
だ,助動詞
*,BOS/EOS
*,BOS/EOS
そう,副詞
なん,代名詞
だ,助動詞
*,BOS/EOS
*,BOS/EOS
カク,名詞
さん,接尾辞
の,助詞
文献,名詞
を,助詞
パチ,名詞
ヤ,接尾辞
で,助詞
見る,動詞
て,助詞
くれる,動詞
とんでも,副詞
ない,形容詞
腕,名詞
が,助詞
膨張,名詞
する,動詞
た,助動詞
*,BOS/EOS
*,BOS/EOS
えー,感動詞
ー,補助記号
ー,補助記号
*,BOS/EOS
*,BOS/EOS
店,名詞
が,助詞
当たる,動詞
やすい,接尾辞
なる,動詞
*,BOS/EOS
*,BOS/EOS
そう,副詞
いう,動詞
システム,名詞
だ,助動詞
ん,助詞
だ,助動詞
、,補助記号
俺,代名詞
やる,動詞
ない,助動詞
ん,助詞
だ,助動詞
よ,助詞
な,助詞
パチンコ,名詞
*,BOS/EOS
*,BOS/EOS
本気,名詞
だ,助動詞
*,BOS/EOS
*,BOS/EOS
別,名詞
だ,助動詞
嫌い,名詞
…,補助記号
だ,助動詞
わけ,名詞
だ,助動詞
ない,形容詞
ん,助詞
だ,助動詞
けど,助詞
さ,助詞
*,BOS/EOS
*,BOS/EOS
ほんと,名詞
に,助詞
ね,助詞
、,補助記号
やる,動詞
ない,助動詞
ん,助詞
だ,助動詞
よ,助詞
ねー,助詞
*,BOS/EOS
*,BOS/EOS
時間,名詞
が,助詞
もつ,動詞
ない,助動詞
と,助詞
思う,動詞
ちゃう,助動詞
ん,助詞
だ,助動詞
よ,助詞
なー,助詞
*,BOS/EOS
*,BOS/EOS
時間,名詞
が,助詞
*,BOS/EOS
*,BOS/EOS
時間,名詞
が,助詞
もつ,動詞
ない,助動詞
*,BOS/EOS
*,BOS/EOS
いや,感動詞
俺,代名詞
ね,助詞
、,補助記号
やる,動詞
た,助動詞
こと,名詞
いっぱい,副詞
ある,動詞
よ,助詞
*,BOS/EOS
*,BOS/EOS
お,接頭辞
父,名詞
さん,接尾辞
が,助詞
よく,副詞
連れる,動詞
てく,助動詞
てる,助動詞
た,助動詞
ん,助詞
だ,助動詞
よ,助詞
*,BOS/EOS
*,BOS/EOS
お,接頭辞
父,名詞
さん,接尾辞
が,助詞
よく,副詞
連れる,動詞
てく,助動詞
てる,助動詞
た,助動詞
ん,助詞
だ,助動詞
よ,助詞
*,BOS/EOS
*,BOS/EOS
つう,助動詞
か,助詞
親父,名詞
が,助詞
さ,助詞
、,補助記号
やる,動詞
てる,助動詞
た,助動詞
から,助詞
さ,助詞
*,BOS/EOS
*,BOS/EOS
あと,名詞
俺,代名詞
ね,助詞
*,BOS/EOS
*,BOS/EOS
タバコ,名詞
きれい,形状詞
だ,助動詞
ん,助詞
だ,助動詞
よ,助詞
*,BOS/EOS
*,BOS/EOS
人,名詞
が,助詞
吸う,動詞
てる,助動詞
タバコ,名詞
と,助詞
か,助詞
マジ,形状詞
ほんと,名詞
クソ,接頭辞
イライラ,名詞
する,動詞
の,助詞
ね,助詞
*,BOS/EOS
*,BOS/EOS
人,名詞
の,助詞
腹,名詞
流,接尾辞
炎,接尾辞
*,BOS/EOS
*,BOS/EOS
あれ,代名詞
ほど,助詞
ムカつく,動詞
もの,名詞
ない,形容詞
じゃん,助詞
*,BOS/EOS
*,BOS/EOS
自分,名詞
の,助詞
タバコ,名詞
は,助詞
別,名詞
だ,助動詞
全然,副詞
気,名詞
に,助詞
なる,動詞
ん,助詞
だ,助動詞
けど,助詞
*,BOS/EOS
*,BOS/EOS
人,名詞
の,助詞
腹,名詞
流,接尾辞
炎,接尾辞
マジ,形状詞
だ,助動詞
イライラ,名詞
する,動詞
の,助詞
ね,助詞
*,BOS/EOS
*,BOS/EOS
俺,代名詞
ダメ,名詞
だ,助動詞
ん,助詞
だ,助動詞
