*,BOS/EOS
【,補助記号
早送り,名詞
中,接尾辞
】,補助記号
*,BOS/EOS
*,BOS/EOS
【,補助記号
咳払い,名詞
】,補助記号
*,BOS/EOS
*,BOS/EOS
【,補助記号
早送り,名詞
中,接尾辞
】,補助記号
*,BOS/EOS
*,BOS/EOS
どう,副詞
する,動詞
て,助詞
も,助詞
カニ,名詞
が,助詞
食う,動詞
たい,助動詞
!,補助記号
*,BOS/EOS
*,BOS/EOS
【,補助記号
早送り,名詞
中,接尾辞
】,補助記号
*,BOS/EOS
*,BOS/EOS
カニ,名詞
しか,助詞
食う,動詞
たい,助動詞
ない,形容詞
、,補助記号
俺,代名詞
は,助詞
*,BOS/EOS
*,BOS/EOS
【,補助記号
早送り,名詞
中,接尾辞
】,補助記号
*,BOS/EOS
*,BOS/EOS
カニ,名詞
取る,動詞
行く,動詞
ぞ,助詞
*,BOS/EOS
*,BOS/EOS
カニ,名詞
は,助詞
食う,動詞
*,BOS/EOS
*,BOS/EOS
【,補助記号
早送り,名詞
中,接尾辞
】,補助記号
*,BOS/EOS
*,BOS/EOS
新宿,名詞
周辺,名詞
で,助詞
よ,助詞
、,補助記号
カニ,名詞
取れる,動詞
場所,名詞
教える,動詞
て,助詞
くれる,動詞
*,BOS/EOS
*,BOS/EOS
知る,動詞
てる,助動詞
ん,助詞
だ,助動詞
、,補助記号
カニ,名詞
マニア,名詞
*,BOS/EOS
*,BOS/EOS
カニ,名詞
ある,動詞
だ,助動詞
*,BOS/EOS
*,BOS/EOS
当たり前,形状詞
だ,助動詞
が,助詞
、,補助記号
カニ,名詞
しか,助詞
やる,動詞
ない,助動詞
よ,助詞
、,補助記号
もう,副詞
*,BOS/EOS
*,BOS/EOS
カニ,名詞
*,BOS/EOS
*,BOS/EOS
寄生,名詞
虫,接尾辞
と,助詞
か,助詞
どう,副詞
で,助詞
も,助詞
いい,形容詞
よ,助詞
、,補助記号
焼き,名詞
は,助詞
なん,代名詞
と,助詞
か,助詞
なる,動詞
よ,助詞
*,BOS/EOS
*,BOS/EOS
サワガニ,名詞
*,BOS/EOS
*,BOS/EOS
【,補助記号
早送り,名詞
中,接尾辞
】,補助記号
*,BOS/EOS
*,BOS/EOS
今,名詞
から,助詞
調べる,動詞
ます,助動詞
*,BOS/EOS
*,BOS/EOS
東京,名詞
湾,名詞
!,補助記号
?,補助記号
*,BOS/EOS
*,BOS/EOS
ちょっと,副詞
待つ,動詞
て,助詞
な,助詞
*,BOS/EOS
*,BOS/EOS
【,補助記号
早送り,名詞
中,接尾辞
】,補助記号
*,BOS/EOS
*,BOS/EOS
ダッシュ,名詞
か,助詞
、,補助記号
メール,名詞
送る,動詞
た,助動詞
!,補助記号
*,BOS/EOS
*,BOS/EOS
マジ,形状詞
だ,助動詞
、,補助記号
ナイス,名詞
ナイス,名詞
ナイス,名詞
*,BOS/EOS
*,BOS/EOS
ちょっと,副詞
待つ,動詞
て,助詞
な,助詞
、,補助記号
せっかく,副詞
だ,助動詞
から,助詞
YouTube,名詞
も,助詞
つける,動詞
か,助詞
*,BOS/EOS
*,BOS/EOS
【,補助記号
早送り,名詞
中,接尾辞
】,補助記号
*,BOS/EOS
*,BOS/EOS
カニ,名詞
*,BOS/EOS
*,BOS/EOS
食べる,動詞
たい,助動詞
男,名詞
*,BOS/EOS
*,BOS/EOS
よし,感動詞
*,BOS/EOS
*,BOS/EOS
【,補助記号
早送り,名詞
中,接尾辞
】,補助記号
*,BOS/EOS
*,BOS/EOS
はい,感動詞
*,BOS/EOS
*,BOS/EOS
枠,名詞
取る,動詞
の,助詞
早い,形容詞
な,助詞
*,BOS/EOS
*,BOS/EOS
枠,名詞
取る,動詞
の,助詞
早い,形容詞
な,助詞
*,BOS/EOS
*,BOS/EOS
【,補助記号
早送り,名詞
中,接尾辞
】,補助記号
*,BOS/EOS
*,BOS/EOS
ちょっと,副詞
待つ,動詞
て,助詞
な,助詞
*,BOS/EOS
*,BOS/EOS
えっと,感動詞
、,補助記号
メール,名詞
に,助詞
情報,名詞
が,助詞
*,BOS/EOS
*,BOS/EOS
【,補助記号
早送り,名詞
中,接尾辞
】,補助記号
*,BOS/EOS
*,BOS/EOS
来る,動詞
て,助詞
いる,動詞
らしい,助動詞
*,BOS/EOS
*,BOS/EOS
【,補助記号
早送り,名詞
中,接尾辞
】,補助記号
*,BOS/EOS
*,BOS/EOS
アカウント,名詞
管理,名詞
*,BOS/EOS
*,BOS/EOS
うんこ,名詞
ちゃん,接尾辞
1,名詞
2,名詞
3,名詞
4,名詞
5,名詞
*,BOS/EOS
*,BOS/EOS
完了,名詞
*,BOS/EOS
*,BOS/EOS
【,補助記号
早送り,名詞
中,接尾辞
】,補助記号
*,BOS/EOS
*,BOS/EOS
おはよう,感動詞
ござる,動詞
ます,助動詞
、,補助記号
生物,名詞
の,助詞
プロ,名詞
と,助詞
申す,動詞
ます,助動詞
*,BOS/EOS
*,BOS/EOS
皆,名詞
さん,接尾辞
が,助詞
考慮,名詞
する,動詞
て,助詞
いる,動詞
ない,助動詞
だ,助動詞
ある,動詞
情報,名詞
は,助詞
*,BOS/EOS
*,BOS/EOS
もし,副詞
カニ,名詞
を,助詞
捕まえる,動詞
に,助詞
行く,動詞
場所,名詞
が,助詞
海,名詞
だ,助動詞
ある,動詞
場合,名詞
です,助動詞
*,BOS/EOS
*,BOS/EOS
干潟,名詞
の,助詞
場合,名詞
、,補助記号
干潟,名詞
は,助詞
満潮,名詞
の,助詞
時間,名詞
を,助詞
把握,名詞
する,動詞
た,助動詞
方,名詞
が,助詞
いい,形容詞
です,助動詞
*,BOS/EOS
*,BOS/EOS
今日,名詞
の,助詞
満潮,名詞
は,助詞
1,名詞
0,名詞
時,名詞
と,助詞
2,名詞
2,名詞
時,名詞
半,名詞
頃,名詞
です,助動詞
ね,助詞
*,BOS/EOS
*,BOS/EOS
1,名詞
0,名詞
時,名詞
は,助詞
間に合う,動詞
ます,助動詞
ぬ,助動詞
し,助詞
2,名詞
2,名詞
時,名詞
半,名詞
は,助詞
夜,名詞
だ,助動詞
の,助詞
だ,助動詞
もう,副詞
きつい,形容詞
と,助詞
思う,動詞
れる,助動詞
ます,助動詞
*,BOS/EOS
*,BOS/EOS
情報,名詞
に,助詞
よる,動詞
と,助詞
、,補助記号
昨日,名詞
は,助詞
雨,名詞
が,助詞
降る,動詞
て,助詞
いる,動詞
た,助動詞
ん,助詞
です,助動詞
よ,助詞
ね,助詞
*,BOS/EOS
*,BOS/EOS
と,助詞
なる,動詞
と,助詞
川,名詞
は,助詞
増水,名詞
する,動詞
て,助詞
おる,動詞
ます,助動詞
の,助詞
だ,助動詞
危険,名詞
です,助動詞
*,BOS/EOS
*,BOS/EOS
あくまで,副詞
も,助詞
基本,名詞
的,接尾辞
だ,助動詞
*,BOS/EOS
*,BOS/EOS
そんな,形状詞
なん,代名詞
か,助詞
ネガティブ,名詞
だ,助動詞
情報,名詞
は,助詞
いる,動詞
ない,助動詞
ん,助詞
だ,助動詞
*,BOS/EOS
*,BOS/EOS
死ぬ,動詞
で,助詞
も,助詞
いい,形容詞
ん,助詞
だ,助動詞
、,補助記号
カニ,名詞
食える,動詞
*,BOS/EOS
*,BOS/EOS
東京,名詞
の,助詞
お,接頭辞
すすめる,動詞
の,助詞
カニス,名詞
ポット,名詞
*,BOS/EOS
*,BOS/EOS
【,補助記号
早送り,名詞
中,接尾辞
】,補助記号
*,BOS/EOS
*,BOS/EOS
